Emp. ID,Department,Position,Gender,Sexual Orientation,Race,Age,Education,Working Location,City,Marital Status,Emp. Type,Salary,Years of Service,Status,Job Satisfaction,Work Life Balance,Years Since Last Promotion,Performance Rating,Hire Year,Term Year
6043391293,10,1,0,0,0,43,1,0,3,0,0,0,2,0,3,3,1,3,2020,0
1160840840,12,1,0,0,0,22,1,0,2,1,0,2,8,0,1,2,2,3,2014,0
4652731474,12,1,1,0,4,53,1,0,3,1,0,2,10,0,2,3,0,3,2012,0
9359298334,12,2,1,0,0,24,1,0,1,0,0,2,7,0,3,3,1,2,2015,0
6619630465,3,1,0,0,3,36,1,0,1,0,0,2,5,0,1,1,2,2,2017,0
3262369587,1,1,0,0,0,25,1,0,3,0,0,1,5,0,1,3,0,3,2017,0
1898689827,3,1,0,0,0,43,1,0,0,0,0,2,1,0,3,0,1,3,2021,0
5538838158,8,1,0,0,0,42,2,0,0,0,0,0,9,0,3,2,2,2,2013,0
2816819029,3,2,1,0,0,27,2,0,0,1,0,2,7,0,2,0,7,2,2015,0
8257911681,6,1,0,0,0,33,1,0,3,0,0,2,2,0,3,3,1,3,2020,0
9872396237,12,1,1,0,0,26,3,0,1,1,0,2,1,1,2,1,2,2,2017,2019
7158960735,4,1,1,0,0,24,1,0,0,0,0,0,1,0,2,0,0,3,2021,0
910542280,11,1,0,0,1,54,1,1,3,1,0,0,9,0,1,1,1,2,2013,0
8604917016,1,1,1,0,3,24,2,0,1,0,0,1,2,0,2,2,2,2,2020,0
5903803670,11,2,0,0,4,39,1,0,0,0,0,2,1,1,2,1,0,2,2012,2013
3802465147,10,0,1,0,3,37,1,1,4,0,0,2,1,1,3,0,1,3,2013,2014
3161556206,6,2,0,0,1,28,1,0,3,1,1,2,5,0,3,2,2,2,2017,0
6637294600,4,1,0,0,0,24,1,0,0,1,0,0,8,0,2,2,0,2,2014,0
5487077629,11,1,0,0,0,58,1,0,4,1,0,2,9,0,2,3,1,3,2013,0
6721194490,3,1,1,0,0,37,1,0,2,0,0,2,1,1,3,3,2,2,2015,2017
7191986696,8,1,1,0,0,52,1,0,3,1,0,1,10,0,3,3,0,2,2012,0
2935434944,12,1,0,0,0,33,1,0,0,1,0,2,3,0,3,3,2,3,2019,0
8843843736,0,2,0,0,3,32,1,1,4,1,0,1,1,1,3,3,2,2,2013,2015
5226775059,8,2,1,0,1,28,1,0,3,0,0,0,10,0,1,0,0,2,2012,0
7774048814,0,1,0,0,0,51,1,0,4,1,0,1,7,0,1,2,1,2,2015,0
6521266837,11,1,0,0,0,33,1,0,1,0,0,0,8,0,3,1,2,3,2014,0
7544248734,12,1,0,0,1,34,1,0,4,0,0,1,5,0,3,1,0,3,2017,0
4994464876,3,1,0,0,0,32,1,0,4,0,0,2,9,0,2,1,1,2,2013,0
6085326434,12,1,0,0,0,54,3,0,1,1,0,2,2,0,2,2,2,3,2020,0
1856186638,4,1,1,0,0,41,0,0,1,1,0,1,9,0,1,1,9,2,2013,0
8101760149,12,1,0,0,5,41,1,0,3,0,0,1,4,0,2,1,3,3,2018,0
8539558897,10,1,0,0,0,33,2,0,0,1,0,0,9,0,3,1,2,3,2013,0
216953146,7,0,0,0,0,32,1,1,4,0,0,2,2,0,1,1,0,3,2020,0
9467660782,9,1,0,0,0,26,1,0,3,1,0,1,6,0,2,3,1,3,2016,0
3429501253,7,1,0,0,3,42,1,0,2,1,0,1,8,0,3,2,2,2,2014,0
7612459374,3,2,0,0,0,24,1,0,3,0,0,2,6,0,1,3,0,2,2016,0
7892298786,11,1,1,0,0,61,2,1,4,1,0,0,4,0,3,3,0,3,2018,0
3087592044,9,1,0,0,0,29,1,0,1,0,1,1,6,0,2,1,2,2,2016,0
6652925725,5,1,1,0,0,30,1,0,2,0,0,2,4,0,1,0,1,2,2018,0
5699186569,7,1,1,0,0,61,1,0,0,1,0,2,9,0,2,2,1,3,2013,0
4307174102,12,1,0,0,2,40,1,0,3,0,0,0,7,0,3,0,2,2,2015,0
8394992939,6,1,0,0,5,36,2,0,4,0,0,1,9,0,3,2,9,2,2013,0
5936467003,6,1,1,0,0,55,1,0,1,1,0,2,0,1,1,2,1,2,2013,2014
7464386004,6,1,1,0,0,26,1,0,0,0,0,0,10,0,2,3,2,2,2012,0
2935451203,0,1,0,0,0,39,1,0,1,0,0,1,1,0,2,1,0,3,2021,0
9558758362,3,1,1,0,5,29,1,0,2,0,0,2,5,0,2,2,1,2,2017,0
5675266360,7,1,1,0,0,38,1,0,0,0,0,0,7,0,2,0,2,2,2015,0
6889502428,6,2,0,0,0,29,1,1,4,0,0,1,1,0,2,1,0,2,2021,0
175139954,11,1,0,0,0,27,2,0,3,0,0,1,1,1,1,1,1,2,2014,2016
2546983711,3,1,0,0,0,26,1,1,4,0,0,2,0,1,3,1,2,2,2016,2017
4121355432,11,1,1,0,0,24,1,0,3,0,0,2,10,0,2,2,0,2,2012,0
7798796779,0,1,1,0,0,37,1,0,0,0,0,1,8,0,1,1,1,2,2014,0
9951974486,12,1,1,0,0,39,1,0,0,0,0,2,2,0,1,1,2,3,2020,0
3924214162,12,2,0,0,3,51,1,0,3,1,0,2,3,0,2,3,2,2,2019,0
6284099512,4,0,1,0,0,30,1,1,4,1,0,1,4,0,3,2,2,3,2018,0
1714788879,12,1,0,0,0,35,2,0,4,0,0,2,3,0,3,3,2,2,2019,0
1289694966,3,1,0,0,0,36,1,0,3,0,0,2,9,0,1,2,9,3,2013,0
5466639467,11,1,1,0,0,37,1,0,1,1,0,1,9,0,1,1,1,2,2013,0
1492748569,11,1,0,0,0,21,2,0,3,0,0,1,2,0,1,2,2,2,2020,0
1779214055,12,1,0,0,0,39,1,0,4,1,0,2,9,0,1,3,9,2,2013,0
2425306738,10,1,0,0,2,25,1,0,2,1,0,1,10,0,1,1,1,3,2012,0
5687478157,10,1,1,0,0,39,1,1,4,1,0,2,5,0,3,2,2,3,2017,0
7250251131,7,1,1,0,0,28,1,1,4,0,0,0,0,1,1,1,0,3,2019,2020
2489618806,11,1,0,0,0,26,1,0,3,0,0,2,3,0,2,3,2,3,2019,0
5310838676,12,1,0,0,4,34,1,0,1,0,0,0,1,1,3,0,2,3,2015,2017
3239341212,7,0,0,0,0,33,1,0,3,0,0,2,2,1,2,2,0,3,2016,2018
3825054992,11,2,0,0,3,28,3,0,4,0,0,2,0,1,2,0,1,2,2020,2021
4776924535,9,1,0,0,0,44,1,0,3,0,0,2,6,0,1,0,2,3,2016,0
5397555711,6,0,1,0,0,31,1,0,3,0,0,2,1,1,2,0,0,2,2016,2018
6731815771,11,1,1,0,0,59,2,1,4,1,0,2,5,0,1,3,1,3,2017,0
9782771204,8,1,0,0,0,59,0,1,3,1,0,0,5,0,2,2,2,2,2017,0
2316448272,9,3,0,0,0,28,1,0,1,0,0,2,2,0,3,3,0,2,2020,0
4013472932,1,1,1,0,0,39,1,0,3,1,0,0,9,0,1,2,1,3,2013,0
7509396062,12,1,0,0,0,22,2,0,1,0,0,2,10,0,2,0,2,2,2012,0
6790368933,6,2,0,0,0,42,1,0,3,0,0,2,8,0,1,0,0,3,2014,0
9237096765,4,0,0,0,3,40,1,0,4,0,0,2,1,0,3,3,1,2,2021,0
5972537484,3,1,1,0,0,25,1,0,3,0,0,1,8,0,2,0,2,3,2014,0
662071314,7,1,0,0,0,31,1,0,0,1,0,1,5,0,2,3,0,2,2017,0
1971620015,5,1,0,0,0,25,1,0,3,0,0,2,10,0,2,2,1,3,2012,0
4230688189,0,1,0,0,0,38,1,0,0,0,0,0,0,1,2,2,2,3,2018,2019
2883573157,11,1,0,0,0,41,1,0,4,0,0,2,4,0,2,0,3,2,2018,0
643558779,3,1,1,0,0,43,1,0,1,0,0,2,6,0,3,1,1,3,2016,0
3808094939,12,2,1,0,0,21,1,0,1,0,0,2,2,0,2,0,2,2,2020,0
7608803855,7,1,1,0,4,29,1,1,3,0,0,1,6,0,2,2,0,3,2016,0
8782015799,7,1,0,0,4,41,1,1,4,0,0,0,2,1,3,1,1,2,2019,2021
990700824,3,2,0,0,0,33,1,1,4,0,0,2,3,0,3,3,0,2,2019,0
1174633601,4,1,0,0,0,31,1,0,1,0,0,1,2,0,3,3,0,2,2020,0
4987810981,7,2,0,0,4,35,1,1,4,0,0,2,1,0,1,3,1,3,2021,0
6312696987,8,1,0,0,0,41,1,0,1,0,0,0,5,0,1,2,2,3,2017,0
5575175145,12,1,0,0,3,26,1,0,4,0,0,2,2,0,2,1,0,2,2020,0
1786294432,12,1,1,0,0,28,1,0,0,0,0,1,4,0,1,1,0,2,2018,0
7453002486,1,2,1,0,0,34,1,0,4,0,0,1,10,0,3,3,2,3,2012,0
470961240,11,2,1,0,0,25,1,0,2,0,0,0,8,0,2,1,0,2,2014,0
5181418128,11,2,0,0,0,35,1,0,4,0,0,1,5,0,1,1,1,2,2017,0
4075933233,10,1,0,0,0,24,1,0,2,0,0,1,1,1,1,3,2,2,2013,2015
6343662129,11,0,0,0,0,39,2,0,3,1,0,2,9,0,2,1,9,2,2013,0
9604160152,7,1,1,0,0,35,1,1,3,1,0,1,8,0,2,1,1,2,2014,0
415166642,11,2,0,0,0,26,1,0,1,0,0,2,9,0,1,2,2,3,2013,0
1322142169,1,1,1,0,0,25,2,0,3,1,0,1,5,0,1,3,0,2,2017,0
2655037870,11,1,0,0,0,35,1,1,4,0,0,2,2,0,1,2,1,2,2020,0
5081095818,12,1,1,0,0,37,1,0,2,1,0,2,3,0,1,0,2,3,2019,0
1398247816,4,1,1,0,0,40,3,0,2,1,0,0,0,1,2,2,0,2,2018,2019
8745659729,5,0,0,0,0,28,1,0,0,0,0,2,1,1,3,2,1,2,2014,2016
4531327870,7,1,0,0,2,29,1,0,0,0,0,0,5,0,2,1,2,3,2017,0
4059601503,11,1,1,0,0,26,1,0,2,1,0,1,2,0,2,1,0,3,2020,0
5793341199,9,0,0,0,0,43,2,0,1,0,0,2,3,0,1,3,2,2,2019,0
437157480,11,1,0,0,0,30,1,0,3,1,0,0,5,0,3,3,2,2,2017,0
8522026864,12,2,0,0,0,36,1,1,4,0,0,2,6,0,2,3,0,2,2016,0
6641797451,6,0,0,0,2,23,2,0,0,0,0,1,0,1,3,0,1,3,2021,2021
3655069964,11,1,0,0,0,35,1,0,2,0,0,1,6,0,3,1,2,3,2016,0
6347678043,7,1,0,0,4,45,1,0,3,1,0,1,7,0,3,1,7,3,2015,0
9564800263,12,0,1,0,0,28,1,0,3,1,0,2,9,0,2,2,1,2,2013,0
2976510663,12,1,1,0,0,25,1,1,4,0,0,2,6,0,3,0,2,3,2016,0
7660853324,3,2,0,0,0,38,1,0,0,0,0,2,5,0,1,0,0,2,2017,0
7804681006,7,1,1,0,0,37,1,0,1,0,0,2,6,0,3,0,1,3,2016,0
9492594967,1,1,0,0,3,38,0,0,3,0,0,1,3,0,2,3,1,2,2019,0
5250802745,5,1,0,0,0,32,1,0,4,0,0,2,9,0,1,1,9,3,2013,0
906052310,4,1,1,0,0,38,1,0,1,1,0,0,2,0,2,1,1,2,2020,0
4185435398,11,1,0,0,0,48,1,0,0,1,0,2,7,0,1,3,2,3,2015,0
8996729135,3,3,0,0,0,42,1,0,1,0,0,2,3,0,1,3,1,3,2019,0
9045987494,12,2,0,0,1,31,1,0,0,0,0,2,0,1,3,3,1,2,2015,2016
6858884033,11,1,0,0,0,40,1,0,0,0,0,2,10,0,2,2,2,3,2012,0
1740357466,7,3,0,0,3,39,1,0,2,0,0,2,1,0,2,2,0,3,2021,0
6181039057,12,1,1,0,0,34,1,0,2,0,1,2,3,0,1,3,1,3,2019,0
8188871368,11,1,1,0,0,26,1,0,3,1,0,1,4,0,3,1,1,3,2018,0
1896858712,6,1,1,0,4,40,2,1,4,0,0,2,1,0,1,3,0,3,2021,0
7114754750,9,1,0,0,0,50,1,0,1,1,0,2,6,0,2,3,1,2,2016,0
4549575979,8,1,1,0,0,40,1,1,3,1,0,0,10,0,2,2,2,2,2012,0
6238334139,6,1,0,0,0,25,1,0,1,0,0,2,7,0,3,2,7,3,2015,0
7244630274,12,1,1,0,3,22,1,1,4,1,0,1,7,0,3,0,1,3,2015,0
3410391274,8,2,1,0,0,35,2,0,2,1,0,2,4,0,1,1,2,2,2018,0
2514065066,7,1,0,0,0,23,1,0,0,0,0,1,8,0,2,1,0,3,2014,0
2904346290,8,1,1,0,0,25,2,0,1,0,0,1,4,0,3,3,3,2,2018,0
210504182,0,2,0,0,0,26,1,1,3,0,0,0,1,0,2,3,2,2,2021,0
9883742957,10,1,0,0,1,31,1,0,3,0,0,0,10,0,2,3,0,2,2012,0
5887084951,11,1,1,0,0,40,0,0,3,0,0,0,10,0,3,1,1,3,2012,0
4113932355,11,1,0,0,0,39,1,0,0,1,0,0,10,0,2,0,2,2,2012,0
529835021,7,1,0,0,2,43,1,0,3,0,0,1,4,0,3,0,0,3,2018,0
7175941802,1,1,1,0,0,41,1,0,2,0,0,1,6,0,2,3,1,3,2016,0
1065715572,6,1,1,0,3,30,1,0,3,1,0,2,1,0,2,2,2,3,2021,0
4150955371,7,1,0,0,3,29,0,0,0,0,0,0,1,1,2,0,0,2,2012,2013
3452990641,3,1,1,0,0,24,1,0,4,0,0,1,6,0,2,1,1,2,2016,0
579723281,7,1,1,0,0,36,2,0,3,0,0,1,8,0,2,1,2,2,2014,0
8120914027,5,1,0,0,0,33,1,0,1,0,0,2,9,0,1,3,9,2,2013,0
6787510488,4,1,0,0,4,31,1,0,4,0,0,0,8,0,2,0,1,2,2014,0
3759129115,4,1,1,0,1,23,1,0,3,1,0,0,9,0,2,2,2,2,2013,0
9865621153,8,1,0,0,3,42,1,0,0,0,0,1,2,0,3,2,0,3,2020,0
1294129792,3,1,1,0,0,27,2,1,4,1,0,1,4,0,2,0,1,3,2018,0
7096532467,4,1,0,0,3,34,1,0,3,0,0,1,1,1,2,0,2,3,2014,2015
5258610860,11,1,1,0,0,38,1,0,3,0,0,0,0,1,2,3,0,2,2020,2020
3614298147,8,0,0,0,0,23,1,1,4,0,0,2,0,1,2,0,1,3,2013,2013
1695049137,8,1,0,0,1,31,2,0,4,0,0,0,9,0,3,2,2,2,2013,0
5325769667,12,1,1,0,3,35,1,0,0,0,0,2,7,0,3,1,7,2,2015,0
4396370012,9,1,0,0,4,32,1,1,4,1,0,2,8,0,1,0,1,2,2014,0
327594002,12,1,1,0,0,27,2,0,4,1,0,2,3,0,2,3,1,2,2019,0
3234709512,4,1,1,0,0,38,1,1,4,1,0,0,9,0,2,2,9,3,2013,0
4684048167,8,1,1,0,0,33,1,0,0,0,0,1,6,0,3,3,1,2,2016,0
1129885717,7,1,0,0,0,30,1,0,2,0,0,1,4,0,1,0,2,2,2018,0
7066304704,0,0,0,0,4,31,1,0,0,0,0,0,5,0,2,3,0,2,2017,0
5066487170,11,1,1,0,0,34,1,0,3,0,0,0,0,1,1,2,1,2,2012,2013
7417395570,7,1,0,0,0,28,1,0,3,1,0,2,5,0,3,0,2,2,2017,0
6828565410,11,1,0,0,0,41,1,0,1,0,0,1,2,0,3,1,0,2,2020,0
3273562836,9,3,0,0,0,32,1,0,0,0,0,2,0,1,2,2,1,3,2019,2020
7806297401,9,1,1,0,0,41,1,0,1,1,0,1,6,0,1,0,2,3,2016,0
141309901,5,2,1,0,0,30,1,0,4,1,0,2,2,1,3,1,0,3,2013,2015
6888413032,4,1,0,0,0,29,1,0,3,1,0,2,4,0,3,1,3,2,2018,0
5280621187,11,1,0,0,0,39,3,0,1,0,0,2,9,0,3,1,2,3,2013,0
1896476846,12,0,0,0,0,41,1,0,3,1,0,2,2,0,3,1,0,2,2020,0
3241798653,12,1,1,0,0,48,1,0,4,1,0,2,3,0,2,3,1,3,2019,0
5034061083,6,1,0,0,3,39,1,0,0,0,0,0,9,0,2,1,2,3,2013,0
2220994795,11,1,1,0,0,22,2,0,2,0,0,1,1,0,3,3,0,3,2021,0
1375673426,11,1,1,0,0,41,1,0,4,0,0,0,6,0,2,2,1,2,2016,0
3030369468,0,2,1,0,0,24,1,1,4,0,0,1,5,0,3,0,2,2,2017,0
3158374658,12,2,0,0,0,26,0,1,4,0,0,2,1,1,1,1,0,3,2018,2020
4930454041,11,1,1,0,0,32,1,0,4,0,0,2,1,0,1,3,1,3,2021,0
7406542888,7,0,0,0,1,43,1,0,4,0,0,1,2,0,2,1,2,3,2020,0
9657388599,1,3,0,0,0,37,1,0,4,0,0,2,3,0,3,3,1,3,2019,0
5808122116,6,1,0,0,0,39,1,1,4,0,0,1,1,0,2,1,1,3,2021,0
9132880625,11,1,1,0,2,34,1,0,0,0,0,0,8,0,1,2,2,2,2014,0
8890157552,8,1,0,0,0,26,1,1,4,0,0,1,4,0,3,1,0,3,2018,0
4098218245,11,3,0,0,0,42,2,1,4,0,0,2,1,0,2,2,1,2,2021,0
7459540519,12,1,0,0,0,35,1,1,4,1,0,2,6,0,2,0,2,2,2016,0
7277519885,11,2,0,0,0,26,1,0,4,0,0,2,7,0,3,3,7,3,2015,0
9980763396,6,0,1,0,0,35,1,0,3,0,0,2,7,0,3,3,1,2,2015,0
9161258145,6,1,0,0,0,46,2,1,4,1,0,2,1,1,3,2,2,2,2019,2020
6178057837,3,1,1,0,0,39,1,0,4,0,0,2,4,0,1,2,1,2,2018,0
8228676841,4,2,1,0,0,57,3,0,3,1,0,2,7,0,2,0,1,3,2015,0
4482496402,4,1,1,0,4,38,1,0,4,0,0,0,1,0,2,2,2,3,2021,0
5420693232,11,0,1,0,0,28,2,1,4,0,0,2,5,0,1,3,0,3,2017,0
8740575368,1,1,1,0,0,40,1,0,3,0,0,1,1,1,3,1,1,2,2014,2016
8402053260,10,1,0,0,0,45,1,0,2,1,0,1,2,0,2,0,2,3,2020,0
3408238379,12,1,1,0,0,37,2,0,2,1,0,2,5,0,1,3,0,2,2017,0
2759959538,11,1,0,0,0,28,1,0,3,0,0,1,9,0,3,3,1,2,2013,0
9432629129,7,1,1,0,0,39,0,1,4,1,1,0,3,0,2,3,1,2,2019,0
4741261781,10,1,0,0,2,25,1,0,3,0,1,0,10,0,3,0,5,3,2012,0
3345587472,1,0,1,0,0,30,1,0,2,0,0,2,1,1,3,0,1,3,2014,2015
70389749,4,1,0,0,0,38,1,0,0,0,0,0,7,0,3,0,2,2,2015,0
5799544059,9,0,0,0,0,52,3,0,2,1,0,2,0,1,1,3,0,2,2014,2015
2623466239,10,2,1,0,0,31,1,0,0,0,0,2,1,1,3,3,1,2,2019,2021
1976072330,5,1,0,0,0,43,1,0,4,0,0,2,8,0,2,3,2,3,2014,0
4308103800,5,1,0,0,3,30,1,0,0,0,0,2,5,0,3,0,0,2,2017,0
3379291547,7,1,0,0,0,26,1,0,1,0,0,1,5,0,1,2,1,3,2017,0
4449767578,3,1,1,0,0,45,1,0,4,1,0,2,6,0,1,0,2,2,2016,0
8680062143,11,1,1,0,0,41,1,1,4,0,0,2,5,0,2,0,0,3,2017,0
2201171414,7,1,0,0,3,36,1,1,4,0,0,0,8,0,2,3,1,2,2014,0
6386250419,9,1,0,0,0,30,1,0,0,0,0,0,3,0,2,3,1,2,2019,0
4070225388,12,1,0,0,0,35,1,0,3,0,0,2,8,0,1,0,0,2,2014,0
1646714686,12,2,0,0,0,26,2,0,4,0,0,2,4,0,1,3,2,3,2018,0
3699903546,5,2,1,0,0,49,1,0,0,1,0,2,1,1,3,1,2,2,2014,2016
6099368361,1,1,1,0,0,29,1,0,4,0,0,0,9,0,3,0,9,3,2013,0
2939729792,11,1,1,0,0,38,2,0,4,1,0,2,6,0,1,0,1,2,2016,0
1697473885,12,1,0,0,0,39,2,1,4,0,0,2,10,0,3,1,2,2,2012,0
8834412962,0,2,0,0,0,43,1,0,3,0,0,0,10,0,3,2,10,3,2012,0
8534767346,7,1,0,0,0,32,1,0,2,0,0,0,1,0,3,2,1,3,2021,0
4434926949,8,1,0,0,0,30,1,0,1,0,0,0,3,0,3,3,1,3,2019,0
3632946728,12,1,0,0,3,23,1,0,3,0,0,2,1,0,3,2,0,2,2021,0
4527470750,1,1,1,0,0,28,1,0,2,1,0,1,3,0,3,3,1,3,2019,0
8289581423,10,1,0,0,0,34,1,0,4,0,0,2,8,0,3,0,2,3,2014,0
7236008177,8,0,0,0,0,35,1,0,0,1,0,2,0,1,1,3,0,2,2017,2018
2687095372,12,2,1,0,0,26,0,0,2,0,0,2,8,0,2,2,1,2,2014,0
8747280121,12,1,0,0,0,28,0,0,1,1,0,1,2,0,2,3,2,2,2020,0
456020232,8,1,1,0,0,25,1,0,1,1,0,1,2,1,2,3,0,2,2015,2017
7904659405,10,1,1,0,0,29,1,0,3,0,0,2,3,0,1,3,1,3,2019,0
9924445681,12,1,0,0,0,52,1,0,2,1,0,2,3,0,2,0,1,2,2019,0
2036341103,8,0,1,0,0,62,1,0,2,1,0,1,3,0,1,3,3,3,2019,0
8500502990,11,2,1,0,0,21,1,1,4,0,0,2,4,0,2,0,3,2,2018,0
7265175724,3,0,0,0,0,29,1,0,3,1,0,2,5,0,2,0,2,3,2017,0
3634311889,11,1,0,0,0,30,1,0,3,0,0,0,5,0,2,0,0,2,2017,0
9353284029,11,1,0,0,0,29,1,0,0,0,0,1,5,0,3,1,1,2,2017,0
7315239701,11,1,0,0,0,33,1,0,2,0,0,0,6,0,1,0,2,2,2016,0
9435733697,12,1,1,0,0,33,1,0,3,1,0,2,5,0,1,1,0,3,2017,0
5705066913,12,0,0,0,0,24,1,0,3,0,0,2,6,0,3,2,1,3,2016,0
9715046560,1,1,1,0,0,28,1,0,2,0,0,1,9,0,2,3,2,2,2013,0
204088769,11,1,0,0,2,36,1,0,2,0,0,0,6,0,3,3,0,3,2016,0
8032560993,11,1,0,0,0,32,1,0,4,0,0,0,10,0,3,2,1,3,2012,0
5064022068,12,1,0,0,0,30,1,0,3,0,0,2,4,0,2,1,0,3,2018,0
731490111,1,1,1,0,0,34,1,0,4,0,0,0,1,1,2,2,0,3,2017,2018
6610293328,7,1,0,0,3,28,2,0,2,0,0,1,2,0,3,0,1,3,2020,0
9365547616,11,1,0,0,0,22,1,0,4,0,0,1,1,1,3,3,2,3,2014,2015
2310893247,12,1,1,0,0,25,1,0,2,1,0,2,7,0,3,1,7,2,2015,0
2665108708,4,1,1,0,4,33,1,1,4,0,0,0,2,0,1,1,1,2,2020,0
2236715420,6,1,0,0,3,24,1,0,1,1,0,2,10,0,2,3,2,2,2012,0
4971955649,12,2,0,0,0,41,1,0,1,1,0,2,4,0,2,3,1,3,2018,0
2006449282,12,1,1,0,5,22,1,0,3,0,0,2,6,0,3,1,1,3,2016,0
2169536929,11,3,0,0,2,23,2,0,1,1,0,1,2,0,3,0,2,3,2020,0
9995322163,7,1,0,0,1,33,0,1,4,0,0,0,1,0,1,1,0,2,2021,0
3779131448,6,1,1,0,0,25,1,0,4,0,0,0,10,0,2,2,1,2,2012,0
4300645883,3,1,0,0,4,32,1,0,0,1,0,1,6,0,3,3,2,2,2016,0
9562660050,10,0,1,0,0,37,1,0,0,1,0,2,1,0,2,0,0,2,2021,0
897383635,10,1,0,0,0,29,1,1,3,0,0,2,3,0,1,1,3,2,2019,0
7847462097,12,1,0,0,3,27,1,0,3,0,0,2,1,1,1,1,2,3,2013,2014
8733982281,12,1,1,0,0,37,1,0,0,0,0,2,1,0,2,0,0,2,2021,0
44493250,10,0,1,0,0,38,2,1,4,0,0,2,2,0,1,3,1,3,2020,0
5518158156,6,1,0,0,4,37,1,0,0,1,0,2,0,1,2,3,2,3,2015,2016
9901274266,1,2,0,0,2,37,1,0,4,0,0,0,1,1,3,0,0,2,2015,2017
4860843368,6,0,0,0,0,53,2,0,3,1,0,2,8,0,3,1,1,3,2014,0
6374130822,4,2,0,0,0,29,1,0,1,1,0,0,1,0,1,0,2,3,2021,0
7624523887,1,1,0,0,0,27,1,0,0,0,0,0,8,0,1,3,0,3,2014,0
5811419403,4,1,1,0,0,30,1,0,2,1,0,0,7,0,1,2,1,2,2015,0
4972638817,10,1,0,0,3,26,1,1,3,1,0,2,5,0,2,1,2,3,2018,0
6335797346,5,1,0,0,0,37,1,0,0,0,1,2,3,0,1,1,3,2,2019,0
5325728346,10,0,0,0,0,38,1,0,2,0,0,2,1,0,3,0,1,3,2021,0
4185163096,12,1,1,0,0,39,1,0,0,0,0,2,10,0,1,0,2,3,2012,0
6088327216,11,1,0,0,5,30,2,0,3,1,0,2,3,0,1,1,3,3,2019,0
7115742860,12,1,0,0,0,33,1,1,4,0,0,1,1,1,3,0,1,2,2017,2018
6132282928,12,1,0,0,0,30,1,1,4,0,0,2,7,0,2,2,2,2,2015,0
7637001275,4,1,0,0,1,41,1,0,2,0,0,0,7,0,3,1,7,3,2015,0
2131322740,11,1,1,0,0,26,2,1,4,1,0,1,1,0,3,2,1,3,2021,0
3671325389,11,2,0,0,0,29,1,1,4,1,0,2,5,0,1,0,2,3,2017,0
8254168433,3,1,1,0,0,63,1,0,1,1,0,2,8,0,3,0,0,2,2014,0
8885965058,12,1,0,0,0,23,1,0,2,1,0,2,8,0,1,1,1,2,2014,0
1433971040,6,1,0,0,0,37,2,0,2,0,0,2,2,0,3,0,2,3,2020,0
3080243425,8,1,1,0,0,43,1,0,3,0,0,0,1,1,3,1,0,3,2020,2021
1381541547,6,2,1,0,0,24,1,1,4,1,0,1,0,1,3,0,1,3,2015,2016
4169776388,12,1,0,0,1,36,1,1,4,0,0,0,3,0,2,1,3,3,2019,0
3902693036,12,3,0,0,0,34,1,0,4,0,0,2,2,0,1,0,0,2,2020,0
6710690082,11,1,0,0,2,30,2,0,0,0,0,0,8,0,2,0,1,2,2014,0
877337451,12,0,0,0,4,39,1,1,4,0,0,1,6,0,3,0,2,2,2016,0
6045275944,3,1,1,0,0,31,1,0,3,0,0,1,5,0,1,3,0,3,2017,0
1789637162,12,1,1,0,0,37,1,0,2,0,0,1,9,0,2,3,1,2,2013,0
7681549151,0,1,0,0,0,32,1,0,0,1,0,0,3,0,3,1,3,3,2019,0
2418851569,7,1,0,0,0,34,1,1,4,0,0,2,4,0,2,1,2,2,2018,0
3740698661,12,1,0,0,0,39,2,0,1,0,0,1,8,0,2,0,1,2,2014,0
7942678192,12,2,1,0,3,38,2,0,3,0,0,2,1,0,3,1,2,2,2021,0
3337756227,6,1,1,0,0,36,1,1,4,1,1,2,7,0,2,3,7,3,2015,0
9588662057,11,0,0,0,0,47,2,0,4,1,0,2,10,0,1,3,1,3,2012,0
8936482351,12,1,0,0,0,24,1,0,0,0,0,2,5,0,3,2,2,3,2017,0
8421163041,4,3,0,0,0,31,1,1,4,1,0,1,4,0,2,0,3,2,2018,0
8903785417,8,3,0,0,5,33,1,0,0,0,0,2,0,1,3,1,1,3,2018,2019
8766065084,4,1,1,0,3,40,1,0,4,0,0,1,8,0,1,3,2,3,2014,0
6753011943,6,1,0,0,0,35,1,0,4,1,0,1,8,0,1,2,0,2,2014,0
4867818836,4,2,0,0,0,29,1,0,1,0,0,1,6,0,3,2,1,2,2016,0
479745176,0,2,0,0,5,36,1,0,2,0,0,0,8,0,2,3,2,2,2014,0
8954687136,4,1,0,0,0,37,1,0,3,0,0,0,7,0,2,3,7,2,2015,0
4108970446,7,1,1,0,0,29,0,0,3,1,0,1,2,0,2,0,1,2,2020,0
7366195783,1,1,1,0,0,31,0,1,4,0,0,0,3,0,3,2,3,3,2019,0
4999469223,0,1,1,0,1,61,1,1,4,1,0,0,8,0,3,1,0,3,2014,0
471418613,12,1,0,0,0,36,1,0,0,0,0,2,7,0,2,2,1,3,2015,0
1501444832,12,1,0,0,5,34,0,0,3,0,0,2,1,0,2,2,2,2,2021,0
5719467697,1,0,0,0,0,40,1,1,4,0,0,1,10,0,2,0,10,2,2012,0
673588551,12,1,0,0,3,32,1,0,3,0,0,2,10,0,1,1,1,2,2012,0
