Employee ID,Department,Department Area,Degree of Leadership,Gender,Sexual Orientation,Race,Age,Education,Work Environment,City,Marital Status,Full-Time or Contract,Salary,Hire Date,Termination Date,Years of Service,Termination Type,Termination Reason,Employee Status,JobSatisfaction,WorkLifeBalance,YearsSinceLastPromotion,PerformanceRating
3345587472,1,1.2,0,1,0,0,30,1,0,4,0,0,2,1/28/14,11/27/15,1,1,1.2,1,,,1,
70389749,4,4.1,1,0,0,0,38,1,0,20,0,0,0,6/5/15,0,7,0,0,0,,,2,
5799544059,9,9.3,0,0,0,0,52,3,0,3,1,0,2,5/18/14,5/7/15,0,1,1.4,1,,,0,
2623466239,10,10.3,2,1,0,0,31,1,0,12,0,0,2,11/25/19,9/2/21,1,1,1.1,1,,,1,
1976072330,5,5.2,1,0,0,0,43,1,0,18,0,0,2,9/17/14,0,8,0,0,0,,,2,
4308103800,5,5.2,1,0,0,3,30,1,0,13,0,0,2,2/5/17,0,5,0,0,0,,,0,
3379291547,7,7.1,1,0,0,0,26,1,0,10,0,0,1,1/12/17,0,5,0,0,0,,,1,
4449767578,3,3.2,1,1,0,0,45,1,0,16,1,0,2,5/11/16,0,6,0,0,0,,,2,
8680062143,11,11.1,1,1,0,0,41,1,1,17,0,0,2,3/7/17,0,5,0,0,0,,,0,
2201171414,7,7.1,1,0,0,3,36,1,1,17,0,0,0,12/25/14,0,8,0,0,0,,,1,
6386250419,9,9.3,1,0,0,0,30,1,0,12,0,0,0,9/28/19,0,3,0,0,0,,3,1,
4070225388,12,12.1,1,0,0,0,35,1,0,15,0,0,2,7/4/14,0,8,0,0,0,,,0,
1646714686,12,12.1,2,0,0,0,26,2,0,17,0,0,2,3/10/18,0,4,0,0,0,,,2,
3699903546,5,5.2,2,1,0,0,49,1,0,1,1,0,2,11/2/14,10/21/16,1,1,1.1,1,,,2,
6099368361,1,1.1,1,1,0,0,29,1,0,16,0,0,0,10/22/13,0,9,0,0,0,,,9,
2939729792,11,11.3,1,1,0,0,38,2,0,16,1,0,2,11/25/16,0,6,0,0,0,,,1,
1697473885,12,12.1,1,0,0,0,39,2,1,11,0,0,2,3/17/12,0,10,0,0,0,,,2,
8834412962,0,0.1,2,0,0,0,43,1,0,14,0,0,0,11/10/12,0,10,0,0,0,,,10,
8534767346,7,7.3,1,0,0,0,32,1,0,3,0,0,0,7/24/21,0,1,0,0,0,,,1,
4434926949,8,8.3,1,0,0,0,30,1,0,2,0,0,0,5/12/19,0,3,0,0,0,,3,1,
3632946728,12,12.1,1,0,0,3,23,1,0,8,0,0,2,5/19/21,0,1,0,0,0,,,0,
4527470750,1,1.2,1,1,0,0,28,1,0,4,1,0,1,11/13/19,0,3,0,0,0,,3,1,
8289581423,10,10.3,1,0,0,0,34,1,0,19,0,0,2,6/3/14,0,8,0,0,0,,,2,
7236008177,8,8.1,0,0,0,0,35,1,0,1,1,0,2,3/18/17,3/15/18,0,1,1.3,1,,,0,
2687095372,12,12.3,2,1,0,0,26,0,0,3,0,0,2,4/23/14,0,8,0,0,0,,,1,
8747280121,12,12.2,1,0,0,0,28,0,0,10,1,0,1,2/12/20,0,2,0,0,0,,,2,
456020232,8,8.2,1,1,0,0,25,1,0,2,1,0,1,6/22/15,6/28/17,2,1,1.2,1,,,0,
7904659405,10,10.2,1,1,0,0,29,1,0,14,0,0,2,10/3/19,0,3,0,0,0,,3,1,
9924445681,12,12.3,1,0,0,0,52,1,0,4,1,0,2,3/14/19,0,3,0,0,0,,0,1,
2036341103,8,8.2,0,1,0,0,62,1,0,6,1,0,1,11/7/19,0,3,0,0,0,,3,3,
8500502990,11,11.2,2,1,0,0,21,1,1,11,0,0,2,11/16/18,0,4,0,0,0,,,3,
7265175724,3,3.1,0,0,0,0,29,1,0,15,1,0,2,3/11/17,0,5,0,0,0,,,2,
3634311889,11,11.2,1,0,0,0,30,1,0,15,0,0,0,9/22/17,0,5,0,0,0,,,0,
9353284029,11,11.1,1,0,0,0,29,1,0,20,0,0,1,10/9/17,0,5,0,0,0,,,1,
7315239701,11,11.2,1,0,0,0,33,1,0,3,0,0,0,2/23/16,0,6,0,0,0,,,2,
9435733697,12,12.3,1,1,0,0,33,1,0,7,1,0,2,5/25/17,0,5,0,0,0,,,0,
5705066913,12,12.2,0,0,0,0,24,1,0,15,0,0,2,10/31/16,0,6,0,0,0,,,1,
9715046560,1,1.3,1,1,0,0,28,1,0,4,0,0,1,6/8/13,0,9,0,0,0,,,2,
204088769,11,11.3,1,0,0,2,36,1,0,6,0,0,0,3/7/16,0,6,0,0,0,,,0,
8032560993,11,11.1,1,0,0,0,32,1,0,17,0,0,0,8/2/12,0,10,0,0,0,,,1,
5064022068,12,12.3,1,0,0,0,30,1,0,15,0,0,2,7/5/18,0,4,0,0,0,,,0,
731490111,1,1.1,1,1,0,0,34,1,0,18,0,0,0,6/26/17,7/12/18,1,1,1.1,1,,,0,
6610293328,7,7.2,1,0,0,3,28,2,0,3,0,0,1,5/2/20,0,2,0,0,0,,,1,
9365547616,11,11.2,1,0,0,0,22,1,0,18,0,0,1,1/9/14,12/19/15,1,1,1.1,1,,,2,
2310893247,12,12.2,1,1,0,0,25,1,0,6,1,0,2,10/28/15,0,7,0,0,0,,,7,
2665108708,4,4.1,1,1,0,4,33,1,1,11,0,0,0,6/2/20,0,2,0,0,0,,,1,
2236715420,6,6.2,1,0,0,3,24,1,0,2,1,0,2,8/17/12,0,10,0,0,0,,,2,
4971955649,12,12.3,2,0,0,0,41,1,0,9,1,0,2,8/28/18,0,4,0,0,0,,,1,
2006449282,12,12.2,1,1,0,5,22,1,0,15,0,0,2,3/30/16,0,6,0,0,0,,,1,
2169536929,11,11.1,3,0,0,2,23,2,0,9,1,0,1,5/6/20,0,2,0,0,0,,,2,
9995322163,7,7.1,1,0,0,1,33,0,1,11,0,0,0,2/1/21,0,1,0,0,0,,,0,
3779131448,6,6.2,1,1,0,0,25,1,0,16,0,0,0,4/17/12,0,10,0,0,0,,,1,
4300645883,3,3.3,1,0,0,4,32,1,0,13,1,0,1,6/3/16,0,6,0,0,0,,,2,
9562660050,10,10.3,0,1,0,0,37,1,0,12,1,0,2,9/7/21,0,1,0,0,0,,,0,
897383635,10,10.2,1,0,0,0,29,1,1,5,0,0,2,7/7/19,0,3,0,0,0,,1,3,
7847462097,12,12.2,1,0,0,3,27,1,0,0,0,0,2,1/3/13,11/17/14,1,1,1.3,1,,,2,
8733982281,12,12.3,1,1,0,0,37,1,0,20,0,0,2,12/25/21,0,1,0,0,0,,,0,
44493250,10,10.2,0,1,0,0,38,2,1,11,0,0,2,3/13/20,0,2,0,0,0,,,1,
5518158156,6,6.3,1,0,0,4,37,1,0,12,1,0,2,12/6/15,10/14/16,0,1,1.1,1,,,2,
9901274266,1,1.1,2,0,0,2,37,1,0,16,0,0,0,8/31/15,8/22/17,1,1,1.2,1,,,0,
4860843368,6,6.3,0,0,0,0,53,2,0,8,1,0,2,2/15/14,0,8,0,0,0,,,1,
6374130822,4,4.1,2,0,0,0,29,1,0,9,1,0,0,9/8/21,0,1,0,0,0,,,2,
7624523887,1,1.1,1,0,0,0,27,1,0,20,0,0,0,2/25/14,0,8,0,0,0,,,0,
5811419403,4,4.2,1,1,0,0,30,1,0,4,1,0,0,11/7/15,0,7,0,0,0,,,1,
4972638817,10,10.3,1,0,0,3,26,1,1,5,1,0,2,1/2/18,0,5,0,0,0,,,2,
6335797346,5,5.2,1,0,0,0,37,1,0,1,0,1,2,7/11/19,0,3,0,0,0,,1,3,
5325728346,10,10.3,0,0,0,0,38,1,0,6,0,0,2,5/5/21,0,1,0,0,0,,,1,
4185163096,12,12.3,1,1,0,0,39,1,0,1,0,0,2,9/17/12,0,10,0,0,0,,,2,
6088327216,11,11.1,1,0,0,5,30,2,0,14,1,0,2,2/15/19,0,3,0,0,0,,1,3,
7115742860,12,12.3,1,0,0,0,33,1,1,17,0,0,1,1/14/17,10/21/18,1,1,1.4,1,,,1,
6132282928,12,12.2,1,0,0,0,30,1,1,17,0,0,2,5/10/15,0,7,0,0,0,,,2,
7637001275,4,4.3,1,0,0,1,41,1,0,3,0,0,0,9/4/15,0,7,0,0,0,,,7,
2131322740,11,11.2,1,1,0,0,26,2,1,11,1,0,1,5/4/21,0,1,0,0,0,,,1,
3671325389,11,11.3,2,0,0,0,29,1,1,11,1,0,2,10/17/17,0,5,0,0,0,,,2,
8254168433,3,3.2,1,1,0,0,63,1,0,10,1,0,2,5/24/14,0,8,0,0,0,,,0,
8885965058,12,12.2,1,0,0,0,23,1,0,6,1,0,2,10/19/14,0,8,0,0,0,,,1,
1433971040,6,6.2,1,0,0,0,37,2,0,3,0,0,2,2/26/20,0,2,0,0,0,,,2,
3080243425,8,8.3,1,1,0,0,43,1,0,0,0,0,0,7/12/20,7/30/21,1,1,1.1,1,,,0,
1381541547,6,6.3,2,1,0,0,24,1,1,17,1,0,1,2/16/15,2/14/16,0,1,1.4,1,,,1,
4169776388,12,12.3,1,0,0,1,36,1,1,11,0,0,0,1/27/19,0,3,0,0,0,,1,3,
3902693036,12,12.1,3,0,0,0,34,1,0,17,0,0,2,5/31/20,0,2,0,0,0,,,0,
6710690082,11,11.2,1,0,0,2,30,2,0,20,0,0,0,7/16/14,0,8,0,0,0,,,1,
877337451,12,12.1,0,0,0,4,39,1,1,11,0,0,1,2/8/16,0,6,0,0,0,,,2,
6045275944,3,3.2,1,1,0,0,31,1,0,5,0,0,1,10/1/17,0,5,0,0,0,,,0,
1789637162,12,12.1,1,1,0,0,37,1,0,4,0,0,1,9/11/13,0,9,0,0,0,,,1,
7681549151,0,0.3,1,0,0,0,32,1,0,1,1,0,0,7/2/19,0,3,0,0,0,,1,3,
2418851569,7,7.2,1,0,0,0,34,1,1,17,0,0,2,8/5/18,0,4,0,0,0,,,2,
3740698661,12,12.1,1,0,0,0,39,2,0,9,0,0,1,7/19/14,0,8,0,0,0,,,1,
7942678192,12,12.1,2,1,0,3,38,2,0,7,0,0,2,3/3/21,0,1,0,0,0,,,2,
3337756227,6,6.3,1,1,0,0,36,1,1,11,1,1,2,11/27/15,0,7,0,0,0,,,7,
9588662057,11,11.3,0,0,0,0,47,2,0,16,1,0,2,7/29/12,0,10,0,0,0,,,1,
8936482351,12,12.2,1,0,0,0,24,1,0,20,0,0,2,8/11/17,0,5,0,0,0,,,2,
8421163041,4,4.3,3,0,0,0,31,1,1,11,1,0,1,4/30/18,0,4,0,0,0,,,3,
8903785417,8,8.2,3,0,0,5,33,1,0,20,0,0,2,7/1/18,5/3/19,0,1,1.4,1,,,1,
8766065084,4,4.3,1,1,0,3,40,1,0,17,0,0,1,8/29/14,0,8,0,0,0,,,2,
6753011943,6,6.2,1,0,0,0,35,1,0,19,1,0,1,12/17/14,0,8,0,0,0,,,0,
4867818836,4,4.3,2,0,0,0,29,1,0,10,0,0,1,8/25/16,0,6,0,0,0,,,1,
479745176,0,0.3,2,0,0,5,36,1,0,3,0,0,0,5/3/14,0,8,0,0,0,,,2,
8954687136,4,4.3,1,0,0,0,37,1,0,7,0,0,0,11/18/15,0,7,0,0,0,,,7,
4108970446,7,7.1,1,1,0,0,29,0,0,8,1,0,1,2/7/20,0,2,0,0,0,,,1,
7366195783,1,1.2,1,1,0,0,31,0,1,11,0,0,0,8/23/19,0,3,0,0,0,,2,3,
4999469223,0,0.1,1,1,0,1,61,1,1,17,1,0,0,1/10/14,0,8,0,0,0,,,0,
471418613,12,12.1,1,0,0,0,36,1,0,1,0,0,2,5/23/15,0,7,0,0,0,,,1,
1501444832,12,12.1,1,0,0,5,34,0,0,15,0,0,2,11/1/21,0,1,0,0,0,,,2,
5719467697,1,1.1,0,0,0,0,40,1,1,17,0,0,1,6/5/12,0,10,0,0,0,,,10,
673588551,12,12.1,1,0,0,3,32,1,0,14,0,0,2,6/27/12,0,10,0,0,0,,,1,
4999000043,10,10.3,1,1,0,0,32,1,1,5,0,0,1,9/26/13,6/29/16,2,1,1.4,1,,,2,
9599320885,11,11.3,1,1,0,3,28,1,0,16,0,0,2,9/29/12,9/22/14,1,1,1.4,1,,,0,
6880043182,10,10.2,1,0,0,3,34,1,0,15,1,0,2,5/17/19,0,3,0,0,0,,2,3,
2488109882,11,11.3,1,1,0,0,26,1,0,19,0,0,1,7/18/15,0,7,0,0,0,,,2,
4652935269,11,11.1,1,0,0,0,28,1,0,19,0,0,0,5/3/19,0,3,0,0,0,,2,3,
6329889522,11,11.3,1,1,0,5,22,1,0,14,0,0,1,3/18/19,0,3,0,0,0,,2,3,
2746455753,0,0.2,1,1,0,0,31,1,0,14,0,0,1,3/10/15,0,7,0,0,0,,,2,
4556282748,4,4.1,1,0,0,0,39,1,0,19,0,0,1,1/31/14,0,8,0,0,0,,,0,
6695923473,3,3.3,3,0,0,0,23,1,0,7,0,0,2,9/26/17,8/8/18,0,1,1.1,1,,,1,
9544121298,12,12.1,1,0,0,3,23,2,0,8,0,0,2,12/23/21,0,1,0,0,0,,,2,
3687970862,6,6.3,1,1,0,0,26,1,1,17,1,0,2,7/7/18,0,4,0,0,0,,,0,
6409206854,12,12.3,1,0,0,0,21,1,0,4,0,0,2,10/20/18,0,4,0,0,0,,,1,
6994522100,11,11.2,1,1,0,0,39,1,0,19,0,0,2,3/19/14,0,8,0,0,0,,,2,
1152999324,11,11.3,1,0,0,0,37,3,1,11,1,0,2,9/16/17,0,5,0,0,0,,,0,
26499513,6,6.2,1,1,0,0,39,1,0,19,0,0,1,4/13/18,0,4,0,0,0,,,2,
6389770527,7,7.3,1,0,0,0,37,1,0,14,0,0,1,5/8/19,0,3,0,0,0,,2,3,
2851667957,4,4.1,1,1,0,0,30,1,0,7,0,0,1,12/24/19,6/6/21,1,1,1.1,1,,,0,
740906809,9,9.1,2,0,0,0,28,1,1,11,0,0,2,5/2/20,0,2,0,0,0,,,1,
2196257370,9,9.1,2,0,0,0,38,2,0,12,0,0,2,12/29/12,0,10,0,0,0,,,2,
2023356632,7,7.1,1,0,0,0,43,2,0,0,0,0,1,1/14/17,12/18/17,0,1,1.1,1,,,0,
5577284420,11,11.2,1,0,0,0,21,1,0,5,0,0,0,11/14/18,0,4,0,0,0,,,3,
3376234187,11,11.1,2,1,0,3,29,2,0,17,0,0,2,8/1/14,0,8,0,0,0,,,2,
8871563670,0,0.1,1,0,0,5,23,1,1,11,1,0,0,6/19/19,7/4/21,2,1,1.4,1,,,0,
5446023954,7,7.1,0,0,0,3,35,1,0,19,1,0,1,3/2/19,1/15/20,0,1,1.3,1,,,1,
612506501,7,7.1,1,0,0,0,39,1,0,14,0,0,0,10/31/15,0,7,0,0,0,,,2,
4269133780,10,10.2,2,0,0,0,27,2,0,9,1,0,2,7/4/15,5/26/16,0,1,1.4,1,,,0,
225914158,12,12.2,1,1,0,3,23,1,0,18,0,0,2,7/27/21,0,1,0,0,0,,,1,
8655161678,10,10.2,1,1,0,0,30,1,0,2,0,0,2,7/11/13,0,9,0,0,0,,,2,
5439709821,10,10.3,1,0,0,0,35,1,0,10,0,0,1,7/22/12,0,10,0,0,0,,,10,
5058324756,5,5.1,3,0,0,0,35,1,0,1,1,0,2,8/5/20,6/26/21,0,1,1.1,1,,,1,
4220009416,11,11.2,1,0,0,0,38,1,0,5,0,0,0,12/12/13,0,9,0,0,0,,,2,
9182798910,3,3.3,1,1,0,0,36,1,0,13,0,0,0,9/8/19,0,3,0,0,0,,2,3,
4325334236,10,10.1,1,1,0,1,41,1,0,15,0,0,1,7/2/18,0,4,0,0,0,,,0,
5063790082,11,11.1,1,1,3,5,39,1,0,18,0,0,2,1/2/12,0,11,0,0,0,,,2,
4611812452,12,12.3,1,0,0,0,29,2,0,2,1,0,2,12/16/16,0,6,0,0,0,,,0,
7582291716,8,8.1,0,1,0,0,23,1,0,6,0,0,1,9/8/17,0,5,0,0,0,,,1,
661520076,9,9.2,1,1,0,0,25,1,1,11,0,0,2,8/12/12,0,10,0,0,0,,,2,
6220406640,12,12.2,0,1,0,3,36,1,0,4,0,0,2,12/16/15,0,7,0,0,0,,,7,
3228223998,12,12.1,2,0,0,0,35,1,1,11,0,0,2,4/20/19,0,3,0,0,0,,3,3,
9453398201,3,3.1,2,0,0,4,37,1,1,11,0,0,2,4/1/16,0,6,0,0,0,,,2,
6040757859,3,3.1,1,0,0,0,27,1,0,1,0,0,0,5/6/14,0,8,0,0,0,,,0,
1971259804,8,8.1,2,1,0,0,34,0,0,9,0,0,1,9/24/20,0,2,0,0,0,,,1,
7383805896,4,4.2,1,0,0,0,65,1,0,3,1,0,0,5/25/12,0,10,0,0,0,,,2,
5161462699,5,5.2,1,0,0,3,24,1,0,6,1,0,1,1/10/17,0,5,0,0,0,,,0,
8541598684,12,12.2,1,0,0,0,28,1,0,12,0,0,2,3/28/13,0,9,0,0,0,,,1,
391368469,3,3.2,1,0,0,0,36,1,0,5,1,0,2,2/18/16,0,6,0,0,0,,,2,
9003287070,11,11.2,2,0,0,0,36,2,0,2,1,0,2,11/20/20,12/21/20,0,1,1.1,1,,,0,
7221191641,6,6.2,1,0,0,0,38,1,0,14,0,0,2,3/30/16,0,6,0,0,0,,,1,
2282440500,6,6.2,0,0,0,0,31,2,0,12,0,0,2,12/25/19,0,3,0,0,0,,3,3,
4846798355,12,12.2,1,0,0,0,22,1,0,7,0,0,2,2/8/12,0,10,0,0,0,,,10,
1547142222,10,10.2,1,1,0,0,36,0,0,18,1,0,1,10/22/20,0,2,0,0,0,,,1,
7052273949,11,11.1,1,1,0,0,25,1,0,17,0,0,1,2/28/16,0,6,0,0,0,,,2,
3333771992,4,4.2,2,0,0,0,29,1,0,8,0,0,0,12/18/13,0,9,0,0,0,,,9,
6890254047,5,5.3,2,0,0,5,31,2,0,8,1,0,2,4/23/21,0,1,0,0,0,,,1,
6576903432,4,4.3,1,0,0,0,37,1,0,18,0,0,2,9/13/17,0,5,0,0,0,,,2,
6006296776,6,6.1,1,1,0,0,36,1,0,18,0,0,1,3/24/12,0,10,0,0,0,,,10,
3711158311,10,10.3,1,0,0,0,38,1,0,13,0,0,2,11/10/21,0,1,0,0,0,,,1,
3225775822,3,3.3,3,0,0,2,26,1,0,15,0,0,2,10/10/12,0,10,0,0,0,,,2,
4866799096,6,6.1,1,0,0,0,27,1,1,17,1,0,0,10/2/15,8/3/17,1,1,1.4,1,,,0,
8940026848,3,3.3,1,0,0,3,33,1,0,9,1,0,2,7/5/16,5/25/21,4,1,1.4,1,,,1,
8855114251,11,11.1,1,0,0,0,25,2,0,6,0,0,2,11/27/12,0,10,0,0,0,,,2,
822744718,8,8.3,3,0,0,0,27,1,1,11,0,0,1,10/14/19,0,3,0,0,0,,3,3,
4042082999,7,7.3,1,0,0,0,45,1,0,20,1,0,1,11/10/19,0,3,0,0,0,,3,3,
6774892440,4,4.1,1,0,0,1,44,3,1,17,0,0,0,7/26/17,0,5,0,0,0,,,2,
4645585274,12,12.3,2,0,0,0,33,1,1,11,0,0,2,6/27/16,0,6,0,0,0,,,0,
9711347238,11,11.2,1,0,0,0,39,1,1,11,1,0,0,6/7/21,0,1,0,0,0,,,1,
8578565112,12,12.2,1,0,0,1,23,1,0,7,0,0,2,2/15/19,12/26/20,1,1,1.3,1,,,2,
3836620781,11,11.3,1,0,0,3,26,1,1,11,0,0,0,12/14/14,0,8,0,0,0,,,0,
4090164100,4,4.3,2,0,0,5,29,2,1,17,0,0,0,8/17/19,0,3,0,0,0,,3,3,
169191661,11,11.1,1,1,0,5,30,1,0,9,0,0,1,5/4/14,0,8,0,0,0,,,2,
2398207374,6,6.2,1,1,0,0,41,1,1,11,0,0,2,4/26/21,0,1,0,0,0,,,0,
3258090038,12,12.2,1,0,0,0,28,1,0,8,0,0,2,4/29/13,0,9,0,0,0,,,1,
7658716576,12,12.1,1,1,0,2,39,1,0,1,0,0,1,7/31/19,0,3,0,0,0,,1,3,
2315103222,12,12.1,1,0,0,4,37,1,0,14,0,0,2,9/13/13,0,9,0,0,0,,,9,
5601261629,6,6.3,2,1,0,3,61,1,1,11,1,0,2,2/5/15,0,7,0,0,0,,,1,
3045772480,0,0.2,1,1,0,4,37,1,0,18,0,0,0,12/18/12,0,10,0,0,0,,,2,
1058145691,3,3.3,1,0,0,0,39,2,0,8,0,0,0,3/24/18,0,4,0,0,0,,,2,
4352367315,4,4.3,1,1,0,0,38,2,0,1,0,0,0,5/24/21,0,1,0,0,0,,,1,
616702142,11,11.3,1,1,0,2,26,1,0,14,0,0,0,7/22/20,0,2,0,0,0,,,2,
6595360854,3,3.3,1,0,0,0,42,0,0,9,1,0,2,6/9/13,0,9,0,0,0,,,9,
949382585,6,6.3,1,0,0,3,28,1,1,11,0,0,1,5/5/21,0,1,0,0,0,,,1,
2733990822,12,12.2,1,0,0,0,35,1,1,17,0,0,2,7/20/20,0,2,0,0,0,,,2,
1360867790,3,3.1,1,1,0,1,35,1,0,10,0,0,0,5/19/21,0,1,0,0,0,,,0,
5189844709,9,9.3,1,1,0,4,23,1,0,7,0,0,2,8/18/12,0,10,0,0,0,,,1,
7985663913,9,9.3,1,0,3,0,40,3,1,5,0,0,2,4/26/17,5/16/19,2,1,1.1,1,,,2,
587199729,12,12.3,1,1,0,5,43,1,1,11,0,0,2,6/24/14,0,8,0,0,0,,,0,
4966713011,9,9.2,1,0,0,0,36,1,0,9,0,0,2,10/17/17,0,5,0,0,0,,,1,
1393928212,0,0.3,2,1,0,0,23,2,1,11,1,0,0,12/24/13,0,9,0,0,0,,,2,
4896480443,10,10.1,1,1,0,0,23,1,0,0,0,0,2,10/10/18,0,4,0,0,0,,,3,
2779182551,7,7.2,2,1,0,0,26,1,0,14,0,0,2,8/3/15,0,7,0,0,0,,,1,
9760037673,12,12.1,1,1,0,0,39,1,0,7,0,0,2,7/13/17,0,5,0,0,0,,,2,
6629454006,4,4.3,2,1,0,0,36,1,1,11,1,0,0,1/4/18,0,5,0,0,0,,,0,
9055750622,3,3.1,1,0,0,0,41,1,0,6,0,0,2,1/2/20,0,3,0,0,0,,1,3,
1821359021,4,4.2,1,1,0,2,32,1,0,1,0,0,1,4/7/13,0,9,0,0,0,,,2,
8675766725,12,12.1,1,0,0,0,22,1,0,9,0,0,1,11/30/14,0,8,0,0,0,,,0,
7866518328,12,12.3,1,0,0,0,38,1,0,0,0,0,1,1/17/20,0,2,0,0,0,,,1,
3309293383,12,12.1,1,1,0,0,24,1,0,17,0,0,2,1/30/12,0,10,0,0,0,,,2,
236835196,12,12.2,1,0,0,0,25,1,0,7,0,0,2,12/10/13,0,9,0,0,0,,,9,
3035254783,7,7.3,1,1,0,5,35,1,0,5,1,0,2,11/24/15,0,7,0,0,0,,,1,
526811388,6,6.2,1,0,0,0,29,1,0,2,1,0,2,10/27/17,0,5,0,0,0,,,2,
4388641910,4,4.2,1,0,0,0,26,1,0,0,1,0,2,11/29/17,0,5,0,0,0,,,0,
3969013784,8,8.3,1,1,0,0,40,1,0,10,0,0,1,1/22/19,0,3,0,0,0,,1,3,
4598331908,11,11.1,1,0,0,0,31,2,0,0,0,0,2,7/21/17,0,5,0,0,0,,,2,
7452649642,11,11.3,1,0,0,0,30,1,0,8,1,0,1,12/5/16,0,6,0,0,0,,,0,
5116419797,11,11.3,1,1,0,0,22,1,0,3,0,0,1,7/13/13,0,9,0,0,0,,,1,
9407514914,10,10.1,0,0,0,3,46,1,0,13,1,0,2,1/11/16,0,6,0,0,0,,,2,
5319625592,11,11.3,1,0,0,0,27,1,0,3,1,0,1,12/17/18,0,4,0,0,0,,,0,
1386397736,8,8.3,2,0,0,5,43,2,0,8,0,0,0,8/4/14,7/6/15,0,1,1.4,1,,,1,
5321527760,6,6.1,1,0,0,0,29,1,0,16,1,0,1,10/7/20,0,2,0,0,0,,,2,
3479642215,5,5.3,1,0,0,4,37,1,0,1,0,0,2,12/22/16,0,6,0,0,0,,,0,
5674448079,7,7.1,2,1,0,0,57,1,0,13,1,0,1,7/27/16,4/14/21,4,1,1.4,1,,,1,
427950020,7,7.2,1,0,2,0,42,2,0,17,0,0,0,4/20/13,0,9,0,0,0,,,2,
1578676141,1,1.3,1,0,0,0,63,1,1,17,1,0,0,10/10/19,0,3,0,0,0,,1,3,
3335588954,4,4.3,2,0,0,0,45,1,0,14,1,0,1,6/11/18,0,4,0,0,0,,,2,
6148943231,3,3.2,1,0,0,0,37,2,1,5,1,0,2,1/23/12,0,10,0,0,0,,,2,
1987707428,0,0.3,1,1,0,1,31,1,0,0,0,0,0,11/20/18,0,4,0,0,0,,,3,
5409783264,7,7.2,1,0,0,3,37,1,0,7,0,0,0,4/14/13,0,9,0,0,0,,,1,
7096841116,4,4.3,1,1,0,0,32,1,0,17,0,0,1,8/7/19,0,3,0,0,0,,0,3,
8354669633,5,5.2,1,0,0,0,25,2,0,16,0,0,2,8/6/14,0,8,0,0,0,,,0,
2241426947,0,0.3,0,1,0,0,38,1,0,1,0,0,0,1/18/16,0,6,0,0,0,,,1,
541129126,11,11.3,1,1,0,4,35,1,0,8,0,0,1,4/28/17,0,5,0,0,0,,,2,
727173026,11,11.1,1,0,0,3,23,1,1,11,0,0,1,2/6/21,0,1,0,0,0,,,0,
2737779049,1,1.2,1,1,0,0,26,2,0,14,0,1,0,11/24/13,0,9,0,0,0,,,1,
2107182373,12,12.3,3,0,0,0,26,1,1,11,0,0,2,9/27/15,0,7,0,0,0,,,2,
7376414740,6,6.2,1,0,0,0,59,1,0,20,1,0,0,4/6/19,2/2/21,1,1,1.2,1,,,0,
3677999806,6,6.3,1,0,0,0,29,1,0,9,0,0,2,7/4/20,9/2/21,1,1,1.4,1,,,1,
104110475,1,1.1,1,0,0,0,45,1,0,6,1,0,1,9/28/20,10/1/21,1,1,1.3,1,,,2,
9832321947,12,12.2,2,0,0,0,38,1,0,4,0,0,2,8/5/18,0,4,0,0,0,,,0,
6396844323,11,11.3,1,1,0,3,25,1,0,1,0,0,2,8/11/16,0,6,0,0,0,,,1,
9797286691,8,8.2,1,1,0,5,39,1,0,12,0,0,0,9/24/20,0,2,0,0,0,,,2,
5191329418,6,6.2,1,0,0,0,39,1,1,5,0,0,2,8/4/19,0,3,0,0,0,,1,3,
8238097840,11,11.2,1,0,0,0,25,1,1,11,0,0,0,4/20/16,2/15/18,1,1,1.1,1,,,1,
5997760928,8,8.3,1,1,0,0,33,1,0,8,0,0,0,11/3/13,11/22/15,2,1,1.1,1,,,2,
2845866863,9,9.1,1,0,0,0,39,1,0,1,0,0,1,10/19/13,0,9,0,0,0,,,9,
3800737707,1,1.3,0,1,0,0,53,0,0,5,1,0,1,9/1/12,0,10,0,0,0,,,1,
9606060417,12,12.2,2,1,0,4,48,1,0,7,1,0,2,9/18/15,0,7,0,0,0,,,2,
1475678311,11,11.3,2,1,0,0,24,0,1,5,0,0,2,2/1/13,0,9,0,0,0,,,9,
1501009730,12,12.1,1,0,0,0,49,2,0,6,1,0,2,10/1/17,0,5,0,0,0,,,1,
4029311217,12,12.3,1,1,0,0,27,1,0,19,0,0,2,1/5/20,0,3,0,0,0,,1,3,
5267119255,12,12.2,2,1,0,4,24,1,0,10,0,0,2,9/4/16,0,6,0,0,0,,,0,
8243390658,9,9.1,1,0,0,0,62,1,0,5,1,0,2,8/14/20,1/20/21,0,1,1.4,1,,,1,
3644482555,10,10.2,1,0,0,0,27,1,0,12,1,0,2,1/16/12,11/26/12,0,1,1.4,1,,,2,
30289155,11,11.3,1,0,0,0,31,1,0,15,0,0,2,3/5/20,0,2,0,0,0,,,0,
1212349178,11,11.1,1,1,0,0,21,1,0,8,1,0,2,3/4/16,0,6,0,0,0,,,1,
1174282261,6,6.2,1,1,0,3,25,1,0,20,0,0,2,12/7/17,0,5,0,0,0,,,2,
6344546516,4,4.3,1,0,0,0,32,3,0,2,0,0,0,4/19/12,5/9/13,1,1,1.1,1,,,0,
