employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,years_of_service,term_type,term_reason,Employee Status
1398247816,4,4.3,9323844179,9663064631,302887809,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,None,Remote,Denver,Married,Full Time,58317,3/19/18,2/12/19,0,Voluntary,Better salary,1
8745659729,5,5.1,5222419382,12104572130,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Boston,Single,Full Time,95136,1/17/14,1/15/16,1,Voluntary,More flexible benefits,1
4531327870,7,7.2,4440178400,8326227722,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Other,29,Bachelor's degree,Remote,New York,Single,Full Time,63404,7/20/17,0,5,0,0,0
4059601503,11,11.2,1742211818,8983780137,2188325953,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Chicago,Married,Full Time,71786,2/19/20,0,2,0,0,0
5793341199,9,9.2,765808111,12104572130,,,Manager,Male,Heterosexual,Caucasian,43,Master's degree,Remote,Indianapolis,Single,Full Time,109102,4/13/19,0,3,0,0,0
437157480,11,11.2,8667275807,630667872,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Fort Worth,Married,Full Time,66353,9/20/17,0,5,0,0,0
8522026864,12,12.2,9798129566,226422921,12104572130,,Team Lead,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Single,Full Time,100991,10/8/16,0,6,0,0,0
6641797451,6,6.2,1949400041,12104572130,,,Manager,Male,Heterosexual,Other,23,Master's degree,Remote,Philadelphia,Single,Full Time,73567,5/11/21,7/20/21,0,Voluntary,Relocation,1
3655069964,11,11.2,7550718163,7246033069,1074347333,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Columbus,Single,Full Time,68442,10/15/16,0,6,0,0,0
224580109,1,1.2,1173750454,6384586478,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Married,Full Time,67442,12/5/18,9/29/19,0,Involuntary,Budget cuts,1
6347678043,7,7.3,908001053,91052068,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,45,Bachelor's degree,Remote,San Antonio,Married,Full Time,69726,11/16/15,0,7,0,0,0
9564800263,12,12.3,6372547560,12104572130,,,Manager,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Austin,Married,Full Time,107641,4/12/13,0,9,0,0,0
2976510663,12,12.2,1857304825,399958811,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,On-site,Los Angeles,Single,Full Time,102082,8/4/16,0,6,0,0,0
7660853324,3,3.3,7265175724,5312370235,12104572130,,Team Lead,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Boston,Single,Full Time,102277,1/18/17,0,5,0,0,0
7804681006,7,7.2,2422532302,4521656077,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Indianapolis,Single,Full Time,80514,2/24/16,0,6,0,0,0
9492594967,1,1.1,7028724657,8237113481,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Asian,38,Associate's degree,Remote,Houston,Single,Full Time,68558,4/29/19,0,3,0,0,0
5250802745,5,5.3,7498405488,7038178543,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,84373,6/20/13,0,9,0,0,0
906052310,4,4.2,345003369,6684010679,1871591752,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Jacksonville,Married,Full Time,64234,3/31/20,0,2,0,0,0
4185435398,11,11.1,970300236,9291937996,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Boston,Married,Full Time,77826,3/10/15,0,7,0,0,0
8996729135,3,3.3,12104572130,,,,Director,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Jacksonville,Single,Full Time,98494,8/15/19,0,3,0,0,0
9045987494,12,12.3,1583872264,7357925070,12104572130,,Team Lead,Male,Heterosexual,African American,31,Bachelor's degree,Remote,Washington DC,Single,Full Time,81609,5/11/15,5/1/16,0,Voluntary,Found a better opportunity,1
6858884033,11,11.1,4111427923,8885447946,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,New York,Single,Full Time,83708,8/9/12,0,10,0,0,0
1740357466,7,7.1,12104572130,,,,Director,Male,Heterosexual,Asian,39,Bachelor's degree,Remote,Chicago,Single,Full Time,85844,6/24/21,0,1,0,0,0
6181039057,12,12.3,4887419255,5705066913,7708606215,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Denver,Single,Contract,100899,2/17/19,0,3,0,0,0
8188871368,11,11.1,5278934159,2612461749,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Houston,Married,Full Time,75262,12/29/18,0,4,0,0,0
1896858712,6,6.1,5182865458,4524447811,9743222543,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,40,Master's degree,On-site,San Francisco,Single,Full Time,80904,2/5/21,0,1,0,0,0
7114754750,9,9.1,2196257370,7048513680,765808111,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,50,Bachelor's degree,Remote,Jacksonville,Married,Full Time,88183,6/13/16,0,6,0,0,0
4549575979,8,8.3,9111893546,7582291716,584122183,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,Dallas,Married,Full Time,60844,7/22/12,0,10,0,0,0
6238334139,6,6.2,796361013,3307450964,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Jacksonville,Single,Full Time,81948,4/7/15,0,7,0,0,0
6206829084,4,4.1,9741260931,7418359847,5940412697,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Houston,Single,Full Time,71909,11/12/13,9/25/15,1,Involuntary,Performance,1
7244630274,12,12.1,845532734,1371430516,3159687889,12104572130,Individual Contributor,Female,Heterosexual,Asian,22,Bachelor's degree,On-site,Los Angeles,Married,Full Time,74873,10/27/15,0,7,0,0,0
3410391274,8,8.2,8698109743,4284772434,12104572130,,Team Lead,Female,Heterosexual,Caucasian,35,Master's degree,Remote,Chicago,Married,Full Time,78003,3/22/18,0,4,0,0,0
2514065066,7,7.3,5047775289,409629656,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Philadelphia,Single,Full Time,75558,4/5/14,0,8,0,0,0
2904346290,8,8.3,2061244656,7582291716,822744718,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Master's degree,Remote,Indianapolis,Single,Full Time,72842,1/7/18,0,4,0,0,0
210504182,0,0.1,2865077277,7922516714,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Dallas,Single,Full Time,61338,10/24/21,0,1,0,0,0
9883742957,10,10.3,9694868022,5661678441,4691487226,12104572130,Individual Contributor,Male,Heterosexual,African American,31,Bachelor's degree,Remote,Houston,Single,Full Time,57649,12/14/12,0,10,0,0,0
5887084951,11,11.2,4133866392,8374364807,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Associate's degree,Remote,Phoenix,Single,Full Time,60603,8/18/12,0,10,0,0,0
4113932355,11,11.2,5977987482,2241679125,1074347333,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Boston,Married,Full Time,58958,12/15/12,0,10,0,0,0
529835021,7,7.1,5194718228,3966372359,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Other,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,69166,4/13/18,0,4,0,0,0
7175941802,1,1.2,7955376490,6214299923,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Columbus,Single,Full Time,73093,6/7/16,0,6,0,0,0
1065715572,6,6.2,3007781589,5207901096,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Asian,30,Bachelor's degree,Remote,Houston,Married,Full Time,84366,8/14/21,0,1,0,0,0
4150955371,7,7.3,4729374587,3353867183,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Asian,29,Associate's degree,Remote,Boston,Single,Full Time,67538,1/3/12,10/23/13,1,Voluntary,More flexible benefits,1
3452990641,3,3.3,972621828,8151517407,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Jose,Single,Full Time,75953,12/12/16,0,6,0,0,0
579723281,7,7.1,5200766814,5721091419,1740357466,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Master's degree,Remote,Fort Worth,Single,Full Time,75298,9/5/14,0,8,0,0,0
8120914027,5,5.3,7395423694,9853910653,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Jacksonville,Single,Full Time,81449,2/28/13,0,9,0,0,0
6787510488,4,4.1,8248208827,2771745961,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,31,Bachelor's degree,Remote,San Jose,Single,Full Time,61176,7/21/14,0,8,0,0,0
3759129115,4,4.2,7136656104,2656122790,1871591752,12104572130,Individual Contributor,Female,Heterosexual,African American,23,Bachelor's degree,Remote,Houston,Married,Full Time,47106,9/1/13,0,9,0,0,0
9865621153,8,8.3,4231200049,9130671650,3570683418,12104572130,Individual Contributor,Male,Heterosexual,Asian,42,Bachelor's degree,Remote,Boston,Single,Full Time,71904,3/3/20,0,2,0,0,0
1294129792,3,3.3,3073905311,5350093764,2793295523,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,On-site,San Francisco,Married,Full Time,73094,9/19/18,0,4,0,0,0
7096532467,4,4.1,9741260931,9510187895,8421163041,12104572130,Individual Contributor,Male,Heterosexual,Asian,34,Bachelor's degree,Remote,Phoenix,Single,Full Time,75673,2/9/14,2/11/15,1,Voluntary,Found a better opportunity,1
5258610860,11,11.3,1742211818,2231553779,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Phoenix,Single,Full Time,64121,2/4/20,10/15/20,0,Voluntary,More flexible benefits,1
3614298147,8,8.2,584122183,12104572130,,,Manager,Male,Heterosexual,Caucasian,23,Bachelor's degree,On-site,Los Angeles,Single,Full Time,84303,1/24/13,11/20/13,0,Voluntary,Better salary,1
1695049137,8,8.2,1638402712,702442395,3570683418,12104572130,Individual Contributor,Male,Heterosexual,African American,31,Master's degree,Remote,San Diego,Single,Full Time,52806,8/26/13,0,9,0,0,0
5325769667,12,12.1,1423842945,1900946112,6268712051,12104572130,Individual Contributor,Female,Heterosexual,Asian,35,Bachelor's degree,Remote,Boston,Single,Full Time,91730,8/9/15,0,7,0,0,0
4396370012,9,9.1,740906809,4035778101,5207980214,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,83145,1/12/14,0,8,0,0,0
327594002,12,12.2,2687095372,642542467,6372547560,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,San Diego,Married,Full Time,90618,3/21/19,0,3,0,0,0
3234709512,4,4.3,4090164100,1122783933,7870535481,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,San Francisco,Married,Full Time,62806,8/12/13,0,9,0,0,0
4684048167,8,8.1,2061244656,6827380667,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,New York,Single,Full Time,73864,1/22/16,0,6,0,0,0
1129885717,7,7.1,8944569760,2350609054,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Denver,Single,Full Time,67909,10/8/18,0,4,0,0,0
7066304704,0,0.2,5419153998,12104572130,,,Manager,Male,Heterosexual,Hispanic,31,Bachelor's degree,Remote,Boston,Single,Full Time,64026,4/3/17,0,5,0,0,0
5066487170,11,11.3,970300236,9588662057,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Austin,Single,Full Time,62638,5/3/12,3/7/13,0,Voluntary,More flexible benefits,1
7417395570,7,7.2,2995159575,9107093688,9843016922,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Dallas,Married,Full Time,87953,6/2/17,0,5,0,0,0
6828565410,11,11.2,8594426023,630667872,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Indianapolis,Single,Full Time,75532,10/6/20,0,2,0,0,0
3273562836,9,9.1,12104572130,,,,Director,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Philadelphia,Single,Full Time,104334,8/15/19,7/3/20,0,Voluntary,Found a better opportunity,1
7806297401,9,9.2,2196257370,6592458020,765808111,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Indianapolis,Married,Full Time,69209,9/23/16,0,6,0,0,0
141309901,5,5.2,9988968226,5222419382,12104572130,,Team Lead,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Francisco,Married,Full Time,93474,10/10/13,10/13/15,2,Voluntary,More flexible benefits,1
6888413032,4,4.2,345003369,7971865728,8421163041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Married,Full Time,77955,5/15/18,0,4,0,0,0
5280621187,11,11.1,3877282292,3252603214,2188325953,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,None,Remote,Indianapolis,Single,Full Time,78053,12/24/13,0,9,0,0,0
1896476846,12,12.1,5254944830,12104572130,,,Manager,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Dallas,Married,Full Time,93274,8/25/20,0,2,0,0,0
3241798653,12,12.3,1133956569,3116630222,259741855,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Seattle,Married,Full Time,91660,5/12/19,0,3,0,0,0
5034061083,6,6.2,7660291466,7411781974,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Asian,39,Bachelor's degree,Remote,Washington DC,Single,Full Time,64146,12/18/13,0,9,0,0,0
533300383,4,4.1,3332512175,8855479112,8377149542,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Fort Worth,Single,Full Time,61983,7/18/16,5/5/17,0,Involuntary,Termination for cause,1
2220994795,11,11.2,7550718163,1054097051,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,22,Master's degree,Remote,Chicago,Single,Full Time,69657,11/17/21,0,1,0,0,0
1375673426,11,11.2,318067557,2976516973,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,San Jose,Single,Full Time,60390,10/22/16,0,6,0,0,0
3030369468,0,0.3,1133455702,8652820129,12104572130,,Team Lead,Female,Heterosexual,Caucasian,24,Bachelor's degree,On-site,Los Angeles,Single,Full Time,68745,2/20/17,0,5,0,0,0
3158374658,12,12.2,4502528035,9368442131,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Associate's degree,On-site,San Francisco,Single,Full Time,113807,5/23/18,5/13/20,1,Voluntary,Found a better opportunity,1
4930454041,11,11.2,4133866392,1147520789,3664844848,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,88147,11/11/21,0,1,0,0,0
7406542888,7,7.1,9843016922,12104572130,,,Manager,Male,Heterosexual,African American,43,Bachelor's degree,Remote,San Diego,Single,Full Time,67826,7/21/20,0,2,0,0,0
9657388599,1,1.2,12104572130,,,,Director,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,San Diego,Single,Full Time,96915,9/29/19,0,3,0,0,0
5808122116,6,6.3,3285517914,8006539791,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,On-site,San Francisco,Single,Full Time,76846,11/20/21,0,1,0,0,0
9132880625,11,11.1,3671325389,9588662057,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Other,34,Bachelor's degree,Remote,New York,Single,Full Time,52952,12/25/14,0,8,0,0,0
8890157552,8,8.2,1971259804,1183939979,822744718,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Los Angeles,Single,Full Time,72194,11/20/18,0,4,0,0,0
4098218245,11,11.2,12104572130,,,,Director,Male,Heterosexual,Caucasian,42,Master's degree,On-site,Los Angeles,Single,Full Time,112406,3/14/21,0,1,0,0,0
7459540519,12,12.3,1133956569,1896476846,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,San Francisco,Married,Full Time,78177,4/22/16,0,6,0,0,0
7277519885,11,11.1,9743876877,4098218245,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Francisco,Single,Full Time,92548,9/6/15,0,7,0,0,0
9980763396,6,6.1,1949400041,12104572130,,,Manager,Female,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Phoenix,Single,Full Time,78588,4/2/15,0,7,0,0,0
9161258145,6,6.2,6977809316,7505933947,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,46,Master's degree,On-site,Los Angeles,Married,Full Time,86918,7/14/19,8/14/20,1,Voluntary,Better salary,1
6178057837,3,3.2,3784100768,4509773399,8988913174,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Diego,Single,Full Time,78744,8/19/18,0,4,0,0,0
8228676841,4,4.3,2656122790,2874824995,12104572130,,Team Lead,Female,Heterosexual,Caucasian,57,None,Remote,Houston,Married,Full Time,86649,12/16/15,0,7,0,0,0
4482496402,4,4.1,23580165,9510187895,5940412697,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,38,Bachelor's degree,Remote,San Diego,Single,Full Time,59237,8/9/21,0,1,0,0,0
5420693232,11,11.1,390131335,12104572130,,,Manager,Female,Heterosexual,Caucasian,28,Master's degree,On-site,Los Angeles,Single,Full Time,87546,2/14/17,0,5,0,0,0
8740575368,1,1.3,1173750454,5719467697,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,Remote,Houston,Single,Full Time,74815,9/30/14,7/20/16,1,Voluntary,Personal reasons,1
8402053260,10,10.1,9694868022,9474330457,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,45,Bachelor's degree,Remote,Chicago,Married,Full Time,71663,11/17/20,0,2,0,0,0
3408238379,12,12.1,198705652,5705066913,6268712051,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Master's degree,Remote,Columbus,Married,Full Time,103145,3/17/17,0,5,0,0,0
2759959538,11,11.3,5898696889,5420693232,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Phoenix,Single,Full Time,72209,5/30/13,0,9,0,0,0
9432629129,7,7.2,6989083548,2308855907,1740357466,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Associate's degree,On-site,Los Angeles,Married,Contract,64876,4/23/19,0,3,0,0,0
4741261781,10,10.1,4766247430,9407514914,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Other,25,Bachelor's degree,Remote,San Antonio,Single,Contract,66244,3/13/12,0,10,0,0,0
3345587472,1,1.2,9657388599,12104572130,,,Manager,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Columbus,Single,Full Time,79054,1/28/14,11/27/15,1,Voluntary,Career change,1
70389749,4,4.1,23580165,8855479112,302887809,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Washington DC,Single,Full Time,66678,6/5/15,0,7,0,0,0
5799544059,9,9.3,765808111,12104572130,,,Manager,Male,Heterosexual,Caucasian,52,None,Remote,Chicago,Married,Full Time,80552,5/18/14,5/7/15,0,Voluntary,More flexible benefits,1
2623466239,10,10.3,9562660050,9928084959,12104572130,,Team Lead,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,New York,Single,Full Time,98577,11/25/19,9/2/21,1,Voluntary,Better salary,1
1976072330,5,5.2,3051439190,7038178543,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,San Jose,Single,Full Time,102151,9/17/14,0,8,0,0,0
4308103800,5,5.2,5884685211,9853910653,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Asian,30,Bachelor's degree,Remote,Philadelphia,Single,Full Time,92683,2/5/17,0,5,0,0,0
175214848,12,12.3,9606060417,9281160388,9368442131,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,43,Bachelor's degree,On-site,Los Angeles,Single,Full Time,72577,10/16/15,10/30/16,1,Involuntary,Performance,1
3379291547,7,7.1,8510468780,1689927080,8488156355,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Jacksonville,Single,Full Time,70990,1/12/17,0,5,0,0,0
4449767578,3,3.2,7732477252,5350093764,4691268378,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,45,Bachelor's degree,Remote,San Diego,Married,Full Time,91441,5/11/16,0,6,0,0,0
8680062143,11,11.1,1742211818,7245393338,2188325953,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,85156,3/7/17,0,5,0,0,0
2201171414,7,7.1,3117280573,3353867183,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Asian,36,Bachelor's degree,On-site,San Francisco,Single,Full Time,66636,12/25/14,0,8,0,0,0
6386250419,9,9.3,3315271244,6592458020,4754231337,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,New York,Single,Full Time,67510,9/28/19,0,3,0,0,0
4070225388,12,12.1,6969442245,4246658747,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Antonio,Single,Full Time,87865,7/4/14,0,8,0,0,0
1646714686,12,12.1,9900405594,7357925070,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Master's degree,Remote,San Francisco,Single,Full Time,96761,3/10/18,0,4,0,0,0
3699903546,5,5.2,8808926609,2591261030,12104572130,,Team Lead,Female,Heterosexual,Caucasian,49,Bachelor's degree,Remote,Boston,Married,Full Time,121888,11/2/14,10/21/16,1,Voluntary,Better salary,1
6099368361,1,1.1,8474160782,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Diego,Single,Full Time,58057,10/22/13,0,9,0,0,0
2939729792,11,11.3,7666588458,2976516973,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Master's degree,Remote,San Diego,Married,Full Time,80795,11/25/16,0,6,0,0,0
1697473885,12,12.1,8957069095,9180299011,9368442131,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Master's degree,On-site,Los Angeles,Single,Full Time,90796,3/17/12,0,10,0,0,0
8834412962,0,0.1,7529168424,3373364129,12104572130,,Team Lead,Male,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,64273,11/10/12,0,10,0,0,0
8534767346,7,7.3,7626222393,1689927080,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Chicago,Single,Full Time,62712,7/24/21,0,1,0,0,0
4434926949,8,8.3,6486351829,1055062301,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Charlotte,Single,Full Time,53947,5/12/19,0,3,0,0,0
3632946728,12,12.1,4010480920,1900946112,259741855,12104572130,Individual Contributor,Male,Heterosexual,Asian,23,Bachelor's degree,Remote,Houston,Single,Full Time,83210,5/19/21,0,1,0,0,0
4527470750,1,1.2,9705951632,6214299923,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Columbus,Married,Full Time,70673,11/13/19,0,3,0,0,0
8289581423,10,10.3,9104545105,4549900708,4691487226,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Seattle,Single,Full Time,78733,6/3/14,0,8,0,0,0
7236008177,8,8.1,4284772434,12104572130,,,Manager,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Boston,Married,Full Time,80850,3/18/17,3/15/18,0,Voluntary,Found a better opportunity,1
2687095372,12,12.3,6279119392,7357925070,12104572130,,Team Lead,Female,Heterosexual,Caucasian,26,Associate's degree,Remote,Chicago,Single,Full Time,98959,4/23/14,0,8,0,0,0
8747280121,12,12.2,1523340543,9281160388,9451957864,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Associate's degree,Remote,Jacksonville,Married,Full Time,77256,2/12/20,0,2,0,0,0
456020232,8,8.2,2061244656,8698109743,584122183,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Charlotte,Married,Full Time,68031,6/22/15,6/28/17,2,Voluntary,Career change,1
7904659405,10,10.2,5279525268,4549900708,3314524903,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Phoenix,Single,Full Time,78308,10/3/19,0,3,0,0,0
9924445681,12,12.3,4152298519,877337451,259741855,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,52,Bachelor's degree,Remote,Columbus,Married,Full Time,90690,3/14/19,0,3,0,0,0
2036341103,8,8.2,3570683418,12104572130,,,Manager,Female,Heterosexual,Caucasian,62,Bachelor's degree,Remote,Denver,Married,Full Time,68345,11/7/19,0,3,0,0,0
8500502990,11,11.2,4566010041,390131335,12104572130,,Team Lead,Female,Heterosexual,Caucasian,21,Bachelor's degree,On-site,Los Angeles,Single,Full Time,91168,11/16/18,0,4,0,0,0
7265175724,3,3.1,5400546882,12104572130,,,Manager,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,San Antonio,Married,Full Time,104505,3/11/17,0,5,0,0,0
3634311889,11,11.2,8370726926,9291937996,2188325953,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Antonio,Single,Full Time,63304,9/22/17,0,5,0,0,0
9353284029,11,11.1,5892065558,6343662129,1074347333,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Washington DC,Single,Full Time,69469,10/9/17,0,5,0,0,0
7315239701,11,11.2,5892065558,8141465627,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Chicago,Single,Full Time,58859,2/23/16,0,6,0,0,0
9435733697,12,12.3,3899613071,877337451,2107182373,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Fort Worth,Married,Full Time,97965,5/25/17,0,5,0,0,0
6125590124,3,3.2,7732477252,3371162925,8988913174,12104572130,Individual Contributor,Female,Gay,Caucasian,24,Master's degree,Remote,San Diego,Married,Full Time,89743,3/2/12,2/17/14,1,Involuntary,Budget cuts,1
5705066913,12,12.2,7708606215,12104572130,,,Manager,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Antonio,Single,Full Time,106573,10/31/16,0,6,0,0,0
9715046560,1,1.3,4282862213,4701018058,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Columbus,Single,Full Time,69175,6/8/13,0,9,0,0,0
204088769,11,11.3,5898696889,2305445429,8057668487,12104572130,Individual Contributor,Male,Heterosexual,Other,36,Bachelor's degree,Remote,Denver,Single,Full Time,61077,3/7/16,0,6,0,0,0
