employee_id,department,sub-department,first_level_manager,second_level_manager,third_level_manager,fourth_level_manager,job_level,gender,sexual_orientation,race,age,education,location,location_city,marital_status,employment_status,salary,hire_date,term_date,tenure,term_type,term_reason,active_status
7798796779,Administration,Facilities,7418810062,2840761127,5419153998,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Philadelphia,Single,Full Time,74400,9/10/14,,102,,,1
9951974486,Software,Technical Support,3228223998,7496509791,9368442131,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,New York,Single,Full Time,91859,9/7/20,,29,,,1
3924214162,Software,QA,9281160388,7357925070,12104572130,,Team Lead,Male,Heterosexual,Asian,51,Bachelor's degree,Remote,Fort Worth,Married,Full Time,94960,4/5/19,,46,,,1
6284099512,HR,Recruiting,8377149542,12104572130,,,Manager,Female,Heterosexual,Caucasian,30,Bachelor's degree,On-site,Los Angeles,Married,Full Time,70708,9/29/18,,53,,,1
1714788879,Software,Software Development,1857304825,4001771164,226422921,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Master's degree,Remote,Seattle,Single,Full Time,89402,3/18/19,,47,,,1
1289694966,Finance,Auditing,7732477252,8876294130,4691268378,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,Remote,Phoenix,Single,Full Time,91351,8/10/13,,115,,,1
5466639467,Sales,Account Management,3350437227,1188827613,3664844848,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Jacksonville,Married,Full Time,74018,11/29/13,,111,,,1
1492748569,Sales,Account Management,1934889104,2174287284,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,21,Master's degree,Remote,Fort Worth,Single,Full Time,68841,9/29/20,,28,,,1
1779214055,Software,Software Development,497634368,3458280098,3902693036,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Jose,Married,Full Time,97039,8/12/13,,115,,,1
2425306738,R&D,Prototyping,3768693437,6611224171,3314524903,12104572130,Individual Contributor,Male,Heterosexual,Other,25,Bachelor's degree,Remote,Columbus,Married,Full Time,75006,12/22/12,,123,,,1
5687478157,R&D,Prototyping,7296779676,4549900708,3792599203,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,On-site,Los Angeles,Married,Full Time,98928,2/23/17,,72,,,1
7250251131,Operations,Project Management,908001053,1984223092,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,On-site,San Francisco,Single,Full Time,66085,11/13/19,10/29/20,12,Voluntary,Better salary,0
2489618806,Sales,Business Development,3376234187,4318439948,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Fort Worth,Single,Full Time,78734,4/19/19,,46,,,1
5310838676,Software,QA,7069124836,8277660536,2107182373,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,34,Bachelor's degree,Remote,Charlotte,Single,Full Time,63704,10/29/15,10/12/17,24,Voluntary,More flexible benefits,0
3239341212,Operations,Project Management,9452810041,12104572130,,,Manager,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,San Antonio,Single,Full Time,87313,4/10/16,4/30/18,25,Voluntary,Personal reasons,0
7317814338,Administration,Travel,3530337257,7066304704,8199309593,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Married,Contract,59959,9/18/18,7/20/20,22,Involuntary,Termination for cause,0
3825054992,Sales,Account Management,4510582791,4098218245,12104572130,,Team Lead,Male,Heterosexual,Asian,28,None,Remote,San Francisco,Single,Full Time,85778,11/5/20,10/21/21,12,Voluntary,Found a better opportunity,0
4776924535,Product Development,Product Marketing,2388762947,3448401754,5207980214,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,44,Bachelor's degree,Remote,Fort Worth,Single,Full Time,91471,3/18/16,,83,,,1
5397555711,Marketing,Advertising,9743222543,12104572130,,,Manager,Female,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Phoenix,Single,Full Time,95959,9/20/16,6/22/18,21,Voluntary,Found a better opportunity,0
6731815771,Sales,Sales Operations,2261704022,8885447946,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,59,Master's degree,On-site,San Francisco,Married,Full Time,82662,1/30/17,,73,,,1
9782771204,Procurement,Procurement,3410391274,8698109743,584122183,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,59,Associate's degree,On-site,Dallas,Married,Full Time,50708,2/18/17,,72,,,1
2316448272,Product Development,Product Management,12104572130,,,,Director,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Indianapolis,Single,Full Time,114339,8/24/20,,29,,,1
4013472932,Customer Service,Technical Support,114604934,6384586478,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,39,Bachelor's degree,Remote,San Antonio,Married,Full Time,56514,3/17/13,,120,,,1
7509396062,Software,QA,9293014412,9281160388,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,22,Master's degree,Remote,Indianapolis,Single,Full Time,78140,8/28/12,,127,,,1
6790368933,Marketing,Public Relations,7236206518,9743222543,12104572130,,Team Lead,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Dallas,Single,Full Time,97047,4/6/14,,107,,,1
9237096765,HR,Training,1871591752,12104572130,,,Manager,Male,Heterosexual,Asian,40,Bachelor's degree,Remote,San Jose,Single,Full Time,81941,5/26/21,,20,,,1
5972537484,Finance,Financial Planning,3031342969,2813354026,7504010968,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Austin,Single,Full Time,73719,1/27/14,,110,,,1
662071314,Operations,Project Management,1042621318,934452372,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Boston,Married,Full Time,73191,9/29/17,,65,,,1
1971620015,Legal,Intellectual Property,7912680472,9853910653,2591261030,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Austin,Single,Full Time,92304,11/4/12,,124,,,1
4230688189,Administration,Travel,5810684935,549775725,3373364129,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Boston,Single,Full Time,62241,6/2/18,3/6/19,9,Voluntary,Found a better opportunity,0
2883573157,Sales,Business Development,8203750045,2241679125,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,San Jose,Single,Full Time,88285,4/11/18,,58,,,1
643558779,Finance,Financial Planning,1648354202,5350093764,8988913174,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,43,Bachelor's degree,Remote,Indianapolis,Single,Full Time,83802,9/11/16,,78,,,1
3808094939,Software,Software Development,978661177,6129740252,12104572130,,Team Lead,Female,Heterosexual,Caucasian,21,Bachelor's degree,Remote,Indianapolis,Single,Full Time,104095,10/5/20,,28,,,1
7608803855,Operations,Logistics,1771132947,91052068,8488156355,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,29,Bachelor's degree,On-site,Dallas,Single,Full Time,67876,2/1/16,,85,,,1
8782015799,Operations,Logistics,8944569760,9490565071,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,41,Bachelor's degree,On-site,San Francisco,Single,Full Time,66955,2/25/19,3/23/21,25,Voluntary,Better salary,0
990700824,Finance,Financial Planning,3913723636,5312370235,12104572130,,Team Lead,Male,Heterosexual,Caucasian,33,Bachelor's degree,On-site,San Francisco,Single,Full Time,89270,11/18/19,,39,,,1
1174633601,HR,Training,3564449061,6284594203,1871591752,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,31,Bachelor's degree,Remote,Charlotte,Single,Full Time,76519,12/30/20,,25,,,1
4987810981,Operations,Supply Chain,9107093688,8375539146,12104572130,,Team Lead,Male,Heterosexual,Hispanic,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,79775,10/12/21,,16,,,1
6312696987,Procurement,Supply Chain,4231200049,8698109743,4284772434,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Jacksonville,Single,Full Time,58462,8/21/17,,66,,,1
5575175145,Software,QA,9293014412,5390863100,6129740252,12104572130,Individual Contributor,Male,Heterosexual,Asian,26,Bachelor's degree,Remote,Seattle,Single,Full Time,91602,5/2/20,,33,,,1
1786294432,Software,QA,9606060417,2171022254,7708606215,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Philadelphia,Single,Full Time,72403,1/23/18,,61,,,1
7453002486,Customer Service,Technical Support,8237113481,9657388599,12104572130,,Team Lead,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Seattle,Single,Full Time,72726,8/2/12,,128,,,1
470961240,Sales,Sales Operations,2305445429,5701309242,12104572130,,Team Lead,Female,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Chicago,Single,Full Time,66036,5/31/14,,105,,,1
5181418128,Sales,Account Management,4566010041,1074347333,12104572130,,Team Lead,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,San Jose,Single,Full Time,69355,5/19/17,,69,,,1
4075933233,R&D,Prototyping,9823649154,1672606048,9928084959,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,24,Bachelor's degree,Remote,Chicago,Single,Full Time,76256,12/28/13,1/29/15,13,Voluntary,Personal reasons,0
6343662129,Sales,Business Development,5701309242,12104572130,,,Manager,Male,Heterosexual,Caucasian,39,Master's degree,Remote,San Antonio,Married,Full Time,78903,7/18/13,,116,,,1
9604160152,Operations,Project Management,9226251943,91052068,9452810041,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,35,Bachelor's degree,On-site,Dallas,Married,Full Time,74452,11/25/14,,99,,,1
415166642,Sales,Sales Operations,5426155896,2169536929,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Jacksonville,Single,Full Time,78491,7/3/13,,116,,,1
1322142169,Customer Service,Account Management,114604934,6384586478,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Master's degree,Remote,San Antonio,Married,Full Time,73717,11/14/17,,63,,,1
2655037870,Sales,Sales Operations,7449973146,316146636,5701309242,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,Los Angeles,Single,Full Time,85009,1/22/20,,37,,,1
5081095818,Software,QA,5362387004,3232398563,7708606215,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Denver,Married,Full Time,91427,4/4/19,,46,,,1
1398247816,HR,Training,9323844179,9663064631,302887809,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,None,Remote,Denver,Married,Full Time,58317,3/19/18,2/12/19,11,Voluntary,Better salary,0
8745659729,Legal,Corporate Law,5222419382,12104572130,,,Manager,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Boston,Single,Full Time,95136,1/17/14,1/15/16,24,Voluntary,More flexible benefits,0
4531327870,Operations,Project Management,4440178400,8326227722,8495424892,12104572130,Individual Contributor,Male,Heterosexual,Other,29,Bachelor's degree,Remote,New York,Single,Full Time,63404,7/20/17,,67,,,1
4059601503,Sales,Business Development,1742211818,8983780137,2188325953,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Chicago,Married,Full Time,71786,2/19/20,,36,,,1
5793341199,Product Development,Product Marketing,765808111,12104572130,,,Manager,Male,Heterosexual,Caucasian,43,Master's degree,Remote,Indianapolis,Single,Full Time,109102,4/13/19,,46,,,1
437157480,Sales,Business Development,8667275807,630667872,4098218245,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Fort Worth,Married,Full Time,66353,9/20/17,,65,,,1
8522026864,Software,Software Development,9798129566,226422921,12104572130,,Team Lead,Male,Heterosexual,Caucasian,36,Bachelor's degree,On-site,San Francisco,Single,Full Time,100991,10/8/16,,77,,,1
6641797451,Marketing,Marketing Research,1949400041,12104572130,,,Manager,Male,Heterosexual,Other,23,Master's degree,Remote,Philadelphia,Single,Full Time,73567,5/11/21,7/20/21,2,Voluntary,Relocation,0
3655069964,Sales,Business Development,7550718163,7246033069,1074347333,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,Remote,Columbus,Single,Full Time,68442,10/15/16,,76,,,1
224580109,Customer Service,Customer Support,1173750454,6384586478,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Indianapolis,Married,Full Time,67442,12/5/18,9/29/19,10,Involuntary,Budget cuts,0
6347678043,Operations,Supply Chain,908001053,91052068,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,45,Bachelor's degree,Remote,San Antonio,Married,Full Time,69726,11/16/15,,88,,,1
9564800263,Software,Technical Support,6372547560,12104572130,,,Manager,Female,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Austin,Married,Full Time,107641,4/12/13,,119,,,1
2976510663,Software,Software Development,1857304825,399958811,1091647106,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Bachelor's degree,On-site,Los Angeles,Single,Full Time,102082,8/4/16,,79,,,1
7660853324,Finance,Financial Planning,7265175724,5312370235,12104572130,,Team Lead,Male,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Boston,Single,Full Time,102277,1/18/17,,73,,,1
7804681006,Operations,Project Management,2422532302,4521656077,8495424892,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,37,Bachelor's degree,Remote,Indianapolis,Single,Full Time,80514,2/24/16,,84,,,1
9492594967,Customer Service,Account Management,7028724657,8237113481,9657388599,12104572130,Individual Contributor,Male,Heterosexual,Asian,38,Associate's degree,Remote,Houston,Single,Full Time,68558,4/29/19,,46,,,1
5250802745,Legal,Litigation,7498405488,7038178543,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,84373,6/20/13,,117,,,1
906052310,HR,Recruiting,345003369,6684010679,1871591752,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Jacksonville,Married,Full Time,64234,3/31/20,,34,,,1
4185435398,Sales,Account Management,970300236,9291937996,3142852362,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Boston,Married,Full Time,77826,3/10/15,,96,,,1
8996729135,Finance,Financial Planning,12104572130,,,,Director,Male,Heterosexual,Caucasian,42,Bachelor's degree,Remote,Jacksonville,Single,Full Time,98494,8/15/19,,42,,,1
9045987494,Software,Technical Support,1583872264,7357925070,12104572130,,Team Lead,Male,Heterosexual,African American,31,Bachelor's degree,Remote,Washington DC,Single,Full Time,81609,5/11/15,5/1/16,12,Voluntary,Found a better opportunity,0
6858884033,Sales,Account Management,4111427923,8885447946,4932459135,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,40,Bachelor's degree,Remote,New York,Single,Full Time,83708,8/9/12,,127,,,1
1740357466,Operations,Logistics,12104572130,,,,Director,Male,Heterosexual,Asian,39,Bachelor's degree,Remote,Chicago,Single,Full Time,85844,6/24/21,,19,,,1
6181039057,Software,Technical Support,4887419255,5705066913,7708606215,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Denver,Single,Contract,100899,2/17/19,,48,,,1
8188871368,Sales,Account Management,5278934159,2612461749,8057668487,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,26,Bachelor's degree,Remote,Houston,Married,Full Time,75262,12/29/18,,50,,,1
1896858712,Marketing,Advertising,5182865458,4524447811,9743222543,12104572130,Individual Contributor,Female,Heterosexual,Hispanic,40,Master's degree,On-site,San Francisco,Single,Full Time,80904,2/5/21,,24,,,1
7114754750,Product Development,Product Management,2196257370,7048513680,765808111,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,50,Bachelor's degree,Remote,Jacksonville,Married,Full Time,88183,6/13/16,,81,,,1
4549575979,Procurement,Vendor Management,9111893546,7582291716,584122183,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Bachelor's degree,On-site,Dallas,Married,Full Time,60844,7/22/12,,128,,,1
6238334139,Marketing,Marketing Research,796361013,3307450964,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,25,Bachelor's degree,Remote,Jacksonville,Single,Full Time,81948,4/7/15,,95,,,1
6206829084,HR,Benefits,9741260931,7418359847,5940412697,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Houston,Single,Full Time,71909,11/12/13,9/25/15,23,Involuntary,Performance,0
7244630274,Software,QA,845532734,1371430516,3159687889,12104572130,Individual Contributor,Female,Heterosexual,Asian,22,Bachelor's degree,On-site,Los Angeles,Married,Full Time,74873,10/27/15,,88,,,1
3410391274,Procurement,Supply Chain,8698109743,4284772434,12104572130,,Team Lead,Female,Heterosexual,Caucasian,35,Master's degree,Remote,Chicago,Married,Full Time,78003,3/22/18,,59,,,1
2514065066,Operations,Supply Chain,5047775289,409629656,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,23,Bachelor's degree,Remote,Philadelphia,Single,Full Time,75558,4/5/14,,107,,,1
2904346290,Procurement,Vendor Management,2061244656,7582291716,822744718,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,25,Master's degree,Remote,Indianapolis,Single,Full Time,72842,1/7/18,,61,,,1
210504182,Administration,Executive Assistants,2865077277,7922516714,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Dallas,Single,Full Time,61338,10/24/21,,15,,,1
9883742957,R&D,Research,9694868022,5661678441,4691487226,12104572130,Individual Contributor,Male,Heterosexual,African American,31,Bachelor's degree,Remote,Houston,Single,Full Time,57649,12/14/12,,123,,,1
5887084951,Sales,Business Development,4133866392,8374364807,3142852362,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,40,Associate's degree,Remote,Phoenix,Single,Full Time,60603,8/18/12,,127,,,1
4113932355,Sales,Business Development,5977987482,2241679125,1074347333,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,Remote,Boston,Married,Full Time,58958,12/15/12,,123,,,1
529835021,Operations,Logistics,5194718228,3966372359,9452810041,12104572130,Individual Contributor,Male,Heterosexual,Other,43,Bachelor's degree,Remote,Phoenix,Single,Full Time,69166,4/13/18,,58,,,1
7175941802,Customer Service,Customer Support,7955376490,6214299923,9657388599,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Columbus,Single,Full Time,73093,6/7/16,,81,,,1
1065715572,Marketing,Marketing Research,3007781589,5207901096,2813655685,12104572130,Individual Contributor,Female,Heterosexual,Asian,30,Bachelor's degree,Remote,Houston,Married,Full Time,84366,8/14/21,,18,,,1
4150955371,Operations,Supply Chain,4729374587,3353867183,1740357466,12104572130,Individual Contributor,Male,Heterosexual,Asian,29,Associate's degree,Remote,Boston,Single,Full Time,67538,1/3/12,10/23/13,22,Voluntary,More flexible benefits,0
3452990641,Finance,Financial Planning,972621828,8151517407,6022803528,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,24,Bachelor's degree,Remote,San Jose,Single,Full Time,75953,12/12/16,,74,,,1
579723281,Operations,Logistics,5200766814,5721091419,1740357466,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,36,Master's degree,Remote,Fort Worth,Single,Full Time,75298,9/5/14,,102,,,1
8120914027,Legal,Litigation,7395423694,9853910653,5930096966,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,33,Bachelor's degree,Remote,Jacksonville,Single,Full Time,81449,2/28/13,,121,,,1
6787510488,HR,Benefits,8248208827,2771745961,3315940256,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,31,Bachelor's degree,Remote,San Jose,Single,Full Time,61176,7/21/14,,104,,,1
3759129115,HR,Recruiting,7136656104,2656122790,1871591752,12104572130,Individual Contributor,Female,Heterosexual,African American,23,Bachelor's degree,Remote,Houston,Married,Full Time,47106,9/1/13,,114,,,1
9865621153,Procurement,Vendor Management,4231200049,9130671650,3570683418,12104572130,Individual Contributor,Male,Heterosexual,Asian,42,Bachelor's degree,Remote,Boston,Single,Full Time,71904,3/3/20,,35,,,1
1294129792,Finance,Financial Planning,3073905311,5350093764,2793295523,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,On-site,San Francisco,Married,Full Time,73094,9/19/18,,53,,,1
7096532467,HR,Benefits,9741260931,9510187895,8421163041,12104572130,Individual Contributor,Male,Heterosexual,Asian,34,Bachelor's degree,Remote,Phoenix,Single,Full Time,75673,2/9/14,2/11/15,12,Voluntary,Found a better opportunity,0
5258610860,Sales,Sales Operations,1742211818,2231553779,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,Remote,Phoenix,Single,Full Time,64121,2/4/20,10/15/20,8,Voluntary,More flexible benefits,0
3614298147,Procurement,Supply Chain,584122183,12104572130,,,Manager,Male,Heterosexual,Caucasian,23,Bachelor's degree,On-site,Los Angeles,Single,Full Time,84303,1/24/13,11/20/13,10,Voluntary,Better salary,0
1695049137,Procurement,Supply Chain,1638402712,702442395,3570683418,12104572130,Individual Contributor,Male,Heterosexual,African American,31,Master's degree,Remote,San Diego,Single,Full Time,52806,8/26/13,,115,,,1
5325769667,Software,QA,1423842945,1900946112,6268712051,12104572130,Individual Contributor,Female,Heterosexual,Asian,35,Bachelor's degree,Remote,Boston,Single,Full Time,91730,8/9/15,,91,,,1
4396370012,Product Development,Product Management,740906809,4035778101,5207980214,12104572130,Individual Contributor,Male,Heterosexual,Hispanic,32,Bachelor's degree,On-site,Los Angeles,Married,Full Time,83145,1/12/14,,110,,,1
327594002,Software,Software Development,2687095372,642542467,6372547560,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,27,Master's degree,Remote,San Diego,Married,Full Time,90618,3/21/19,,47,,,1
3234709512,HR,Training,4090164100,1122783933,7870535481,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,38,Bachelor's degree,On-site,San Francisco,Married,Full Time,62806,8/12/13,,115,,,1
4684048167,Procurement,Procurement,2061244656,6827380667,4284772434,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,33,Bachelor's degree,Remote,New York,Single,Full Time,73864,1/22/16,,85,,,1
1129885717,Operations,Logistics,8944569760,2350609054,8375539146,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,30,Bachelor's degree,Remote,Denver,Single,Full Time,67909,10/8/18,,52,,,1
7066304704,Administration,Facilities,5419153998,12104572130,,,Manager,Male,Heterosexual,Hispanic,31,Bachelor's degree,Remote,Boston,Single,Full Time,64026,4/3/17,,71,,,1
5066487170,Sales,Sales Operations,970300236,9588662057,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,34,Bachelor's degree,Remote,Austin,Single,Full Time,62638,5/3/12,3/7/13,10,Voluntary,More flexible benefits,0
7417395570,Operations,Project Management,2995159575,9107093688,9843016922,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Dallas,Married,Full Time,87953,6/2/17,,69,,,1
6828565410,Sales,Business Development,8594426023,630667872,3664844848,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Indianapolis,Single,Full Time,75532,10/6/20,,28,,,1
3273562836,Product Development,Product Management,12104572130,,,,Director,Male,Heterosexual,Caucasian,32,Bachelor's degree,Remote,Philadelphia,Single,Full Time,104334,8/15/19,7/3/20,11,Voluntary,Found a better opportunity,0
7806297401,Product Development,Product Marketing,2196257370,6592458020,765808111,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Indianapolis,Married,Full Time,69209,9/23/16,,77,,,1
141309901,Legal,Intellectual Property,9988968226,5222419382,12104572130,,Team Lead,Female,Heterosexual,Caucasian,30,Bachelor's degree,Remote,San Francisco,Married,Full Time,93474,10/10/13,10/13/15,24,Voluntary,More flexible benefits,0
6888413032,HR,Recruiting,345003369,7971865728,8421163041,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,29,Bachelor's degree,Remote,Austin,Married,Full Time,77955,5/15/18,,57,,,1
5280621187,Sales,Account Management,3877282292,3252603214,2188325953,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,None,Remote,Indianapolis,Single,Full Time,78053,12/24/13,,111,,,1
1896476846,Software,QA,5254944830,12104572130,,,Manager,Male,Heterosexual,Caucasian,41,Bachelor's degree,Remote,Dallas,Married,Full Time,93274,8/25/20,,29,,,1
3241798653,Software,Technical Support,1133956569,3116630222,259741855,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,48,Bachelor's degree,Remote,Seattle,Married,Full Time,91660,5/12/19,,45,,,1
5034061083,Marketing,Marketing Research,7660291466,7411781974,1949400041,12104572130,Individual Contributor,Male,Heterosexual,Asian,39,Bachelor's degree,Remote,Washington DC,Single,Full Time,64146,12/18/13,,111,,,1
533300383,HR,Benefits,3332512175,8855479112,8377149542,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,28,Bachelor's degree,Remote,Fort Worth,Single,Full Time,61983,7/18/16,5/5/17,10,Involuntary,Termination for cause,0
2220994795,Sales,Business Development,7550718163,1054097051,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,22,Master's degree,Remote,Chicago,Single,Full Time,69657,11/17/21,,14,,,1
1375673426,Sales,Business Development,318067557,2976516973,1074347333,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,41,Bachelor's degree,Remote,San Jose,Single,Full Time,60390,10/22/16,,76,,,1
3030369468,Administration,Travel,1133455702,8652820129,12104572130,,Team Lead,Female,Heterosexual,Caucasian,24,Bachelor's degree,On-site,Los Angeles,Single,Full Time,68745,2/20/17,,72,,,1
3158374658,Software,Software Development,4502528035,9368442131,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Associate's degree,On-site,San Francisco,Single,Full Time,113807,5/23/18,5/13/20,24,Voluntary,Found a better opportunity,0
4930454041,Sales,Business Development,4133866392,1147520789,3664844848,12104572130,Individual Contributor,Female,Heterosexual,Caucasian,32,Bachelor's degree,Remote,San Jose,Single,Full Time,88147,11/11/21,,15,,,1
7406542888,Operations,Logistics,9843016922,12104572130,,,Manager,Male,Heterosexual,African American,43,Bachelor's degree,Remote,San Diego,Single,Full Time,67826,7/21/20,,31,,,1
9657388599,Customer Service,Customer Support,12104572130,,,,Director,Male,Heterosexual,Caucasian,37,Bachelor's degree,Remote,San Diego,Single,Full Time,96915,9/29/19,,40,,,1
5808122116,Marketing,Public Relations,3285517914,8006539791,4092540016,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,39,Bachelor's degree,On-site,San Francisco,Single,Full Time,76846,11/20/21,,14,,,1
9132880625,Sales,Account Management,3671325389,9588662057,2169536929,12104572130,Individual Contributor,Female,Heterosexual,Other,34,Bachelor's degree,Remote,New York,Single,Full Time,52952,12/25/14,,98,,,1
8890157552,Procurement,Supply Chain,1971259804,1183939979,822744718,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,26,Bachelor's degree,On-site,Los Angeles,Single,Full Time,72194,11/20/18,,51,,,1
4098218245,Sales,Business Development,12104572130,,,,Director,Male,Heterosexual,Caucasian,42,Master's degree,On-site,Los Angeles,Single,Full Time,112406,3/14/21,,23,,,1
7459540519,Software,Technical Support,1133956569,1896476846,7708606215,12104572130,Individual Contributor,Male,Heterosexual,Caucasian,35,Bachelor's degree,On-site,San Francisco,Married,Full Time,78177,4/22/16,,82,,,1
7277519885,Sales,Account Management,9743876877,4098218245,12104572130,,Team Lead,Male,Heterosexual,Caucasian,26,Bachelor's degree,Remote,San Francisco,Single,Full Time,92548,9/6/15,,90,,,1
